,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION
122,3170,a_a002193,a002193,춘천삼악산호수케이블카,강원 춘천시 삼천동 392-10,120.0,6,0.0,5.0,5.0,5.0,09,A03,자가용,3,1,6,3,2,6,3.0,0.0,0.0,1;12;2;28;4;,1;12;2;28;4;
123,2003,a_a001256,a001256,시흥오이도박물관,경기 시흥시 정왕동 2202-6,120.0,2,0.0,5.0,5.0,5.0,08,A03,자가용,4,1,4,7,1,7,2.0,0.0,0.0,10;11;3;6;8;,10;11;3;6;8;
124,899,a_a001256,a001256,동춘서커스 상설공연장,경기 안산시 단원구 대부북동 1849-31,90.0,3,0.0,5.0,5.0,5.0,08,A03,자가용,4,1,4,7,1,7,2.0,0.0,0.0,10;11;3;6;8;,10;11;3;6;8;
125,1012,a_a000056,a000056,롯데몰 수원점,경기 수원시 권선구 서둔동 296-77,60.0,4,0.0,4.0,4.0,4.0,08,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;
126,22,a_a000056,a000056,AK플라자 AKTown점,경기 수원시 팔달구 매산로1가 18,60.0,4,0.0,4.0,3.0,3.0,08,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;
127,1894,a_a000056,a000056,수원화성,경기 수원시 장안구 영화동 320-2,60.0,2,0.0,5.0,5.0,5.0,08,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;
128,1295,a_a000056,a000056,방화수류정,경기 수원시 팔달구 매향동 151,30.0,2,0.0,5.0,5.0,5.0,08,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;
129,3787,a_a000056,a000056,효원공원 월화원,경기 수원시 팔달구 인계동 1117,60.0,1,0.0,5.0,4.0,4.0,08,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;
130,3586,a_a000056,a000056,행궁동벽화마을,경기 수원시 팔달구 북수동,60.0,7,0.0,4.0,5.0,5.0,08,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;
131,2935,a_a000012,a000012,장안공원 화서문,경기 수원시 팔달구 장안동 331,0.0,2,0.0,4.0,4.0,4.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
132,2117,a_a000012,a000012,아쿠아플라넷 광교,경기 수원시 영통구 하동 871,60.0,6,0.0,2.0,2.0,2.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
133,1883,a_a000012,a000012,수원전통문화관 예절교육관,경기 수원시 팔달구 장안동 33-4,0.0,3,0.0,2.0,2.0,2.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
134,2564,a_a000012,a000012,원천호수,경기 수원시 영통구 하동,30.0,1,0.0,4.0,3.0,3.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
135,1672,a_a000012,a000012,서장대,경기 수원시 팔달구 남창동 55-23,30.0,2,0.0,4.0,4.0,4.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
136,1881,a_a000012,a000012,수원영동시장,경기 수원시 팔달구 영동 8,30.0,4,0.0,3.0,3.0,3.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
137,1111,a_a000012,a000012,만석공원 만석거,경기 수원시 장안구 송죽동 414,30.0,1,0.0,4.0,4.0,4.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
138,1919,a_a000012,a000012,수원화성박물관,경기 수원시 팔달구 매향동 49,30.0,2,0.0,5.0,4.0,4.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
139,1892,a_a000012,a000012,수원팔색길 화성성곽길,경기 수원시 장안구 연무동,30.0,2,0.0,5.0,5.0,5.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
140,3586,a_a000012,a000012,행궁동벽화마을,경기 수원시 팔달구 북수동,30.0,7,0.0,4.0,4.0,4.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
141,3356,a_a000012,a000012,팔달문,경기 수원시 팔달구 팔달로2가 132-5,30.0,2,0.0,3.0,3.0,3.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
142,3752,a_a000012,a000012,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,4.0,4.0,4.0,08,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;
143,2439,a_a001729,a001729,오이도 바다,,30.0,7,1.0,5.0,4.0,5.0,09,A03,대중교통 등,3,4,4,5,5,5,2.0,0.0,0.0,12;22;3;6;7;,12;22;3;6;7;
144,2440,a_a001729,a001729,오이도 바닷가,,60.0,7,1.0,5.0,5.0,5.0,09,A03,대중교통 등,3,4,4,5,5,5,2.0,0.0,0.0,12;22;3;6;7;,12;22;3;6;7;
145,2438,a_a001729,a001729,오이도,경기 시흥시 정왕동 1073,60.0,7,1.0,4.0,4.0,5.0,09,A03,대중교통 등,3,4,4,5,5,5,2.0,0.0,0.0,12;22;3;6;7;,12;22;3;6;7;
146,2003,a_a001729,a001729,시흥오이도박물관,경기 시흥시 정왕동 2202-6,60.0,2,0.0,4.0,4.0,5.0,09,A03,대중교통 등,3,4,4,5,5,5,2.0,0.0,0.0,12;22;3;6;7;,12;22;3;6;7;
147,2324,a_a000673,a000673,여의도한강공원,서울 영등포구 여의도동 85,60.0,1,1.0,5.0,4.0,4.0,08,A03,자가용,2,2,1,2,4,4,2.0,0.0,0.0,22;,22;
148,3158,a_a000673,a000673,청학동계곡,경기 남양주시 별내면 청학리,60.0,7,0.0,4.0,4.0,4.0,08,A03,자가용,2,2,1,2,4,4,2.0,0.0,0.0,22;,22;
149,1173,a_a000673,a000673,목향원,경기 남양주시 별내동 2334,60.0,7,0.0,5.0,5.0,5.0,08,A03,자가용,2,2,1,2,4,4,2.0,0.0,0.0,22;,22;
150,869,a_a000982,a000982,동대문 문구완구시장,서울 종로구 창신동 390-29,60.0,4,0.0,3.0,3.0,3.0,08,A01,자가용,2,2,6,6,6,6,3.0,1.0,0.0,4;6;9;,4;6;9;
151,1756,a_a000982,a000982,세종문화회관 미디어파사드 관람,서울 종로구 세종로 81-3,60.0,3,0.0,5.0,5.0,5.0,08,A01,자가용,2,2,6,6,6,6,3.0,1.0,0.0,4;6;9;,4;6;9;
152,872,a_a000982,a000982,동대문디자인플라자(DDP,서울 중구 신당동 853,30.0,2,0.0,4.0,4.0,4.0,08,A01,자가용,2,2,6,6,6,6,3.0,1.0,0.0,4;6;9;,4;6;9;
153,875,a_a000982,a000982,동대문역사문화공원 동대문운동장기념관,서울 중구 신당동 853,30.0,2,0.0,4.0,3.0,4.0,08,A01,자가용,2,2,6,6,6,6,3.0,1.0,0.0,4;6;9;,4;6;9;
154,3799,a_a000982,a000982,흥인지문,서울 종로구 종로6가 69,30.0,2,0.0,4.0,3.0,4.0,08,A01,자가용,2,2,6,6,6,6,3.0,1.0,0.0,4;6;9;,4;6;9;
155,1211,a_a006620,a006620,물의정원,경기 남양주시 조안면 진중리 95,60.0,7,0.0,5.0,5.0,5.0,10,A03,자가용,4,3,5,3,5,3,3.0,1.0,0.0,27;,27;
156,2751,a_a002849,a002849,이정웅 스페이스,경기 가평군 청평면 삼회리 271-5,60.0,3,0.0,4.0,4.0,4.0,09,A03,자가용,2,2,3,4,3,6,3.0,0.0,0.0,12;2;26;28;6;,12;2;26;28;6;
157,615,a_a002849,a002849,남도꽃정원,경기 가평군 가평읍 달전리 산 5-5,60.0,8,0.0,3.0,3.0,3.0,09,A03,자가용,2,2,3,4,3,6,3.0,0.0,0.0,12;2;26;28;6;,12;2;26;28;6;
158,1154,a_a002849,a002849,명성산,경기 포천시 이동면 도평리 산 426,90.0,1,0.0,4.0,4.0,4.0,09,A03,자가용,2,2,3,4,3,6,3.0,0.0,0.0,12;2;26;28;6;,12;2;26;28;6;
159,1482,a_a002849,a002849,산정호수,경기 포천시 영북면 산정리 243-1,30.0,1,0.0,3.0,3.0,3.0,09,A03,자가용,2,2,3,4,3,6,3.0,0.0,0.0,12;2;26;28;6;,12;2;26;28;6;
160,1333,a_a002849,a002849,벽초지수목원,경기 파주시 광탄면 창만리 166-8,120.0,1,0.0,3.0,3.0,2.0,09,A03,자가용,2,2,3,4,3,6,3.0,0.0,0.0,12;2;26;28;6;,12;2;26;28;6;
161,2960,a_a004310,a004310,전쟁기념관,서울 용산구 용산동1가 8,30.0,2,0.0,5.0,4.0,5.0,09,A01,,6,3,5,6,1,7,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;
162,869,a_a004310,a004310,동대문 문구완구시장,서울 종로구 창신동 390-29,60.0,4,0.0,5.0,5.0,5.0,09,A01,,6,3,5,6,1,7,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;
163,862,a_a004310,a004310,동관왕묘,서울 종로구 숭인동 238-1,30.0,2,0.0,3.0,2.0,3.0,09,A01,,6,3,5,6,1,7,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;
164,277,a_a005559,a005559,경춘선 시간여행 거리,,30.0,4,0.0,4.0,4.0,4.0,10,A03,대중교통 등,3,3,2,5,3,6,2.0,0.0,0.0,22;23;3;4;7;,22;23;3;4;7;
165,3202,a_a005559,a005559,캐나다 전투기념비,경기 가평군 북면 이곡리 207-4,30.0,13,0.0,4.0,4.0,4.0,10,A03,대중교통 등,3,3,2,5,3,6,2.0,0.0,0.0,22;23;3;4;7;,22;23;3;4;7;
166,3354,a_a004483,a004483,판교환경생태학습원,경기 성남시 분당구 삼평동 637,30.0,3,0.0,4.0,3.0,4.0,10,A03,대중교통 등,4,3,2,3,6,3,1.0,0.0,0.0,2;21;22;,2;21;22;
167,3638,a_a004483,a004483,현대백화점 판교점,경기 성남시 분당구 백현동 541,30.0,4,1.0,4.0,4.0,4.0,10,A03,대중교통 등,4,3,2,3,6,3,1.0,0.0,0.0,2;21;22;,2;21;22;
168,3731,a_a004483,a004483,화랑공원,경기 성남시 분당구 삼평동 639,30.0,1,0.0,3.0,3.0,3.0,10,A03,대중교통 등,4,3,2,3,6,3,1.0,0.0,0.0,2;21;22;,2;21;22;
169,2842,a_a013688,a013688,인천세관역사공원,,30.0,2,0.0,5.0,5.0,5.0,10,A01,자가용,3,5,1,4,2,6,1.0,0.0,0.0,22;24;3;6;7;,22;24;3;6;7;
170,2921,a_a013688,a013688,잠실종합운동장 올림픽주경기장,서울 송파구 잠실동 10,480.0,5,1.0,5.0,5.0,5.0,10,A01,자가용,3,5,1,4,2,6,1.0,0.0,0.0,22;24;3;6;7;,22;24;3;6;7;
171,2855,a_a013688,a013688,인천항갑문,인천 중구 북성동1가 102-4,150.0,1,0.0,5.0,5.0,5.0,10,A01,자가용,3,5,1,4,2,6,1.0,0.0,0.0,22;24;3;6;7;,22;24;3;6;7;
172,269,a_a013688,a013688,경의선숲길공원,,60.0,1,0.0,5.0,5.0,5.0,10,A01,자가용,3,5,1,4,2,6,1.0,0.0,0.0,22;24;3;6;7;,22;24;3;6;7;
173,3296,a_a013688,a013688,템플,서울 마포구 서교동 337-3,150.0,3,0.0,4.0,4.0,4.0,10,A01,자가용,3,5,1,4,2,6,1.0,0.0,0.0,22;24;3;6;7;,22;24;3;6;7;
174,3726,a_a005159,a005159,화담숲,경기 광주시 도척면 도웅리 산 33,180.0,1,0.0,5.0,4.0,4.0,10,A03,,3,5,3,2,1,6,3.0,0.0,0.0,2;21;22;,2;21;22;
175,2753,a_a005677,a005677,이천 문화의거리,,0.0,4,0.0,3.0,3.0,3.0,10,A03,,3,2,4,1,4,7,2.0,0.0,0.0,2;6;22;26;,2;6;22;26;
176,2192,a_a005677,a005677,안흥지 애련정,경기 이천시 안흥동 404,0.0,1,0.0,5.0,5.0,5.0,10,A03,,3,2,4,1,4,7,2.0,0.0,0.0,2;6;22;26;,2;6;22;26;
177,1710,a_a005677,a005677,설봉공원,경기 이천시 관고동 408-3,30.0,1,0.0,5.0,5.0,5.0,10,A03,,3,2,4,1,4,7,2.0,0.0,0.0,2;6;22;26;,2;6;22;26;
178,2762,a_a005677,a005677,이천시립월전미술관,경기 이천시 관고동 379-1,0.0,3,0.0,3.0,5.0,4.0,10,A03,,3,2,4,1,4,7,2.0,0.0,0.0,2;6;22;26;,2;6;22;26;
179,371,a_a005677,a005677,관고전통시장,경기 이천시 창전동 154-23,0.0,4,0.0,5.0,4.0,4.0,10,A03,,3,2,4,1,4,7,2.0,0.0,0.0,2;6;22;26;,2;6;22;26;
180,644,a_a004583,a004583,남이섬,강원 춘천시 남산면 방하리 197,60.0,1,1.0,4.0,2.0,3.0,10,A03,대중교통 등,4,2,2,6,6,2,2.0,0.0,0.0,12;2;21;26;,12;2;21;26;
181,146,a_a004583,a004583,가평레일파크,경기 가평군 가평읍 읍내리 395-1,120.0,13,0.0,4.0,4.0,4.0,10,A03,대중교통 등,4,2,2,6,6,2,2.0,0.0,0.0,12;2;21;26;,12;2;21;26;
182,2871,a_a005546,a005546,일산호수공원,경기 고양시 일산동구 장항동 906,60.0,1,0.0,4.0,4.0,4.0,10,A03,대중교통 등,6,2,1,5,3,4,2.0,0.0,0.0,24;27;4;8;,24;27;4;8;
183,3257,a_a005546,a005546,킨텍스,경기 고양시 일산서구 대화동 2600,120.0,3,0.0,4.0,4.0,4.0,10,A03,대중교통 등,6,2,1,5,3,4,2.0,0.0,0.0,24;27;4;8;,24;27;4;8;
184,2861,a_a005200,a005200,인터컨티넨탈 서울코엑스,서울 강남구 삼성동 159,30.0,3,1.0,4.0,5.0,5.0,10,A01,,6,4,1,4,5,5,1.0,0.0,0.0,1;22;6;9;,1;22;6;9;
185,1372,a_a005200,a005200,봉은사,서울 강남구 삼성동 73,30.0,2,1.0,4.0,5.0,5.0,10,A01,,6,4,1,4,5,5,1.0,0.0,0.0,1;22;6;9;,1;22;6;9;
186,3233,a_a005200,a005200,코엑스,서울 강남구 삼성동 159,120.0,8,0.0,4.0,4.0,5.0,10,A01,,6,4,1,4,5,5,1.0,0.0,0.0,1;22;6;9;,1;22;6;9;
187,3233,a_a005200,a005200,코엑스,서울 강남구 삼성동 159,30.0,8,1.0,5.0,5.0,5.0,10,A01,,6,4,1,4,5,5,1.0,0.0,0.0,1;22;6;9;,1;22;6;9;
188,1522,a_a001258,a001258,새마을전통시장,서울 송파구 잠실동 278,60.0,4,0.0,4.0,2.0,4.0,08,A01,대중교통 등,2,2,2,3,2,6,3.0,0.0,0.0,1;2;21;4;9;,1;2;21;4;9;
189,2923,a_a001258,a001258,잠실한강공원,서울 송파구 잠실동 1-1,60.0,1,1.0,4.0,5.0,5.0,08,A01,대중교통 등,2,2,2,3,2,6,3.0,0.0,0.0,1;2;21;4;9;,1;2;21;4;9;
190,2917,a_a001258,a001258,잠실공원,,30.0,1,0.0,4.0,4.0,4.0,08,A01,대중교통 등,2,2,2,3,2,6,3.0,0.0,0.0,1;2;21;4;9;,1;2;21;4;9;
191,2922,a_a001258,a001258,잠실종합운동장 잠실야구장,서울 송파구 잠실동 10-1,240.0,5,1.0,5.0,5.0,5.0,08,A01,대중교통 등,2,2,2,3,2,6,3.0,0.0,0.0,1;2;21;4;9;,1;2;21;4;9;
192,176,a_a001258,a001258,강남역 스파오,,60.0,4,0.0,4.0,4.0,4.0,08,A01,대중교통 등,2,2,2,3,2,6,3.0,0.0,0.0,1;2;21;4;9;,1;2;21;4;9;
193,2924,a_a001258,a001258,잠원한강공원,,90.0,1,0.0,5.0,5.0,5.0,08,A01,대중교통 등,2,2,2,3,2,6,3.0,0.0,0.0,1;2;21;4;9;,1;2;21;4;9;
194,3274,a_a010237,a010237,탄도항,경기 안산시 단원구 선감동 717-5,60.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,2,3,6,2,6,3.0,0.0,0.0,2;23;,2;23;
195,2592,a_a002612,a002612,웨스틴조선 수영장,,60.0,6,1.0,5.0,5.0,5.0,10,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
196,2594,a_a002612,a002612,웨스틴조선호텔 서울 수영장,,120.0,6,1.0,5.0,5.0,5.0,10,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
197,1760,a_a002612,a002612,세종충무공이야기,서울 종로구 세종로 81-3,30.0,3,0.0,4.0,4.0,4.0,10,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
198,416,a_a002612,a002612,광화문광장 세종대왕동상,서울 종로구 세종로 1-68,30.0,3,0.0,4.0,4.0,4.0,10,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
199,1151,a_a002612,a002612,명동난타극장,서울 중구 명동2가 50-14,120.0,3,0.0,5.0,5.0,5.0,10,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
200,1626,a_a002612,a002612,서울시티투어버스,서울 중구 태평로1가 63-1,120.0,13,0.0,5.0,5.0,5.0,10,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
201,3766,a_a002612,a002612,환구단,서울 중구 소공동 87-14,0.0,7,0.0,4.0,4.0,4.0,09,A01,자가용,3,3,3,5,3,5,3.0,1.0,0.0,23;3;4;,23;3;4;
202,1031,a_a002681,a002681,롯데백화점 청량리점,서울 동대문구 전농동 588-1,30.0,4,0.0,4.0,4.0,2.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
203,29,a_a002681,a002681,Apple 가로수길,서울 강남구 신사동 534-19,30.0,4,0.0,3.0,2.0,3.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
204,1564,a_a002681,a002681,서울 선릉과 정릉,서울 강남구 삼성동 131,60.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
205,489,a_a002681,a002681,국립현대미술관 서울관,서울 종로구 소격동 165-10,90.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
206,942,a_a002681,a002681,딥티크 가로수길 플래그십스토어,서울 강남구 신사동 536-16,30.0,4,0.0,4.0,3.0,4.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
207,489,a_a002681,a002681,국립현대미술관 서울관,서울 종로구 소격동 165-10,30.0,3,1.0,4.0,4.0,4.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
208,1223,a_a002681,a002681,미로미로 홍대점,서울 마포구 서교동 369-44,30.0,4,0.0,3.0,4.0,4.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
209,1186,a_a002681,a002681,무신사스탠다드 홍대,서울 마포구 동교동 162-5,30.0,4,1.0,5.0,5.0,5.0,10,A01,대중교통 등,6,6,5,6,2,2,1.0,0.0,0.0,1;21;3;6;7;,1;21;3;6;7;
210,2874,a_a000104,a000104,일상비일상의틈,서울 강남구 역삼동 815-5,60.0,13,0.0,4.0,4.0,4.0,08,A01,대중교통 등,7,6,6,6,3,3,2.0,0.0,0.0,1;4;6;7;9;,1;
211,3802,a_a000104,a000104,히든코인싱어 홍대점,서울 마포구 서교동 331-15,60.0,4,0.0,3.0,3.0,3.0,08,A01,대중교통 등,7,6,6,6,3,3,2.0,0.0,0.0,1;4;6;7;9;,1;
212,1064,a_a000104,a000104,롯데월드타워&롯데월드몰,서울 송파구 신천동 29,60.0,4,0.0,3.0,3.0,3.0,08,A01,대중교통 등,7,6,6,6,3,3,2.0,0.0,0.0,1;4;6;7;9;,1;
213,1692,a_a000104,a000104,석촌호수 동호,서울 송파구 신천동 32,30.0,1,0.0,4.0,4.0,4.0,08,A01,대중교통 등,7,6,6,6,3,3,2.0,0.0,0.0,1;4;6;7;9;,1;
214,3518,a_a001895,a001895,한강중앙공원,경기 김포시 장기동 2001-1,30.0,1,0.0,5.0,5.0,5.0,09,A03,대중교통 등,3,5,2,4,6,7,2.0,0.0,0.0,1;2;21;22;26;,1;2;21;22;26;
215,951,a_a001895,a001895,라베니체 마치에비뉴 2차,경기 김포시 장기동 2026-1,30.0,4,0.0,4.0,4.0,4.0,09,A03,대중교통 등,3,5,2,4,6,7,2.0,0.0,0.0,1;2;21;22;26;,1;2;21;22;26;
216,538,a_a001895,a001895,금빛수로보트하우스,경기 김포시 장기동 1539,30.0,5,0.0,4.0,5.0,5.0,09,A03,대중교통 등,3,5,2,4,6,7,2.0,0.0,0.0,1;2;21;22;26;,1;2;21;22;26;
217,3120,a_a008663,a008663,청계산,,150.0,1,1.0,5.0,3.0,4.0,10,A01,대중교통 등,1,1,4,3,6,5,1.0,0.0,0.0,21;22;24;27;28;,21;22;24;27;28;
218,2809,a_a008663,a008663,인왕산,서울 종로구 옥인동 산 3-39,240.0,1,0.0,4.0,4.0,5.0,10,A01,대중교통 등,1,1,4,3,6,5,1.0,0.0,0.0,21;22;24;27;28;,21;22;24;27;28;
219,1429,a_a008663,a008663,북한산둘레길 1구간소나무숲길,서울 강북구 우이동 산 40-1,240.0,7,0.0,4.0,3.0,3.0,10,A01,대중교통 등,1,1,4,3,6,5,1.0,0.0,0.0,21;22;24;27;28;,21;22;24;27;28;
220,1843,a_a008663,a008663,수락산,,330.0,1,1.0,5.0,4.0,5.0,10,A01,대중교통 등,1,1,4,3,6,5,1.0,0.0,0.0,21;22;24;27;28;,21;22;24;27;28;
221,1892,a_a005261,a005261,수원팔색길 화성성곽길,경기 수원시 장안구 연무동,30.0,1,1.0,4.0,4.0,4.0,10,A03,자가용,1,4,6,3,2,6,1.0,0.0,0.0,3;,3;
222,1909,a_a005261,a005261,수원화성 팔달문,경기 수원시 팔달구 팔달로2가 138,210.0,2,1.0,5.0,5.0,5.0,10,A03,자가용,1,4,6,3,2,6,1.0,0.0,0.0,3;,3;
223,3741,a_a007221,a007221,화성관광열차안내소 연무대매표소,경기 수원시 팔달구 매향동 3-32,30.0,6,0.0,2.0,2.0,2.0,10,A03,,2,2,3,3,5,5,1.0,0.0,0.0,2;3;4;,2;3;4;
224,3736,a_a007221,a007221,화서공원,경기 수원시 팔달구 화서동 26-35,30.0,7,0.0,4.0,4.0,4.0,10,A03,,2,2,3,3,5,5,1.0,0.0,0.0,2;3;4;,2;3;4;
225,4,a_a007221,a007221,12호 소공원,,30.0,1,0.0,3.0,2.0,2.0,10,A03,,2,2,3,3,5,5,1.0,0.0,0.0,2;3;4;,2;3;4;
226,1890,a_a007221,a007221,수원탑동시민농장,경기 수원시 권선구 탑동 540-2,30.0,13,0.0,4.0,4.0,4.0,10,A03,,2,2,3,3,5,5,1.0,0.0,0.0,2;3;4;,2;3;4;
227,1894,a_a007221,a007221,수원화성,경기 수원시 장안구 영화동 320-2,30.0,2,0.0,5.0,5.0,4.0,10,A03,,2,2,3,3,5,5,1.0,0.0,0.0,2;3;4;,2;3;4;
228,525,a_a001671,a001671,그랜드워커힐서울 컨벤션센터,서울 광진구 광장동 22-1,30.0,3,0.0,3.0,3.0,2.0,09,A01,대중교통 등,2,2,2,1,4,3,1.0,0.0,0.0,1;2;21;22;4;,1;2;21;22;4;
229,1015,a_a001671,a001671,롯데백화점 건대스타시티점,서울 광진구 자양동 227-342,30.0,4,0.0,4.0,3.0,3.0,09,A01,대중교통 등,2,2,2,1,4,3,1.0,0.0,0.0,1;2;21;22;4;,1;2;21;22;4;
230,1610,a_a001671,a001671,서울숲,서울 성동구 성수동1가 678-1,60.0,1,1.0,4.0,4.0,4.0,09,A01,대중교통 등,2,2,2,1,4,3,1.0,0.0,0.0,1;2;21;22;4;,1;2;21;22;4;
231,1452,a_a001671,a001671,비스타워커힐 서울,서울 광진구 광장동 22-1,90.0,5,0.0,5.0,5.0,5.0,09,A01,대중교통 등,2,2,2,1,4,3,1.0,0.0,0.0,1;2;21;22;4;,1;2;21;22;4;
232,80,a_a002613,a002613,LCDC서울,서울 성동구 성수동2가 275-28,30.0,4,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,1,4,4,1,7,2.0,0.0,0.0,22;23;26;6;7;,22;23;26;6;7;
233,967,a_a002613,a002613,러쉬 강남역점,서울 서초구 서초동 1305-6,30.0,4,0.0,4.0,3.0,3.0,10,A01,대중교통 등,4,1,4,4,1,7,2.0,0.0,0.0,22;23;26;6;7;,22;23;26;6;7;
234,1714,a_a002613,a002613,섬세이 테라리움,서울 성동구 성수동1가 668-134,60.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,1,4,4,1,7,2.0,0.0,0.0,22;23;26;6;7;,22;23;26;6;7;
235,948,a_a002613,a002613,띵굴스토어 성수점,서울 성동구 성수동2가 322-4,30.0,4,0.0,4.0,3.0,3.0,10,A01,대중교통 등,4,1,4,4,1,7,2.0,0.0,0.0,22;23;26;6;7;,22;23;26;6;7;
236,3615,a_a002613,a002613,헤븐센스 성수연무장점,서울 성동구 성수동2가 310-55,30.0,4,0.0,5.0,4.0,4.0,10,A01,대중교통 등,4,1,4,4,1,7,2.0,0.0,0.0,22;23;26;6;7;,22;23;26;6;7;
237,2553,b_b003037,b003037,워터플레이 수상레저,경기 가평군 가평읍 이화리 32-2,240.0,5,0.0,5.0,5.0,5.0,08,A03,자가용,1,4,1,3,1,7,3.0,0.0,0.0,12;5;,12;5;
238,2871,a_a002286,a002286,일산호수공원,경기 고양시 일산동구 장항동 906,60.0,1,0.0,5.0,5.0,5.0,09,A03,자가용,4,4,5,6,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;
239,2556,a_a002286,a002286,원당시장,경기 고양시 덕양구 성사동 709,30.0,4,0.0,4.0,4.0,4.0,09,A03,자가용,4,4,5,6,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;
240,1966,a_a002286,a002286,스타필드 고양,경기 고양시 덕양구 동산동 370,60.0,4,0.0,4.0,4.0,3.0,09,A03,자가용,4,4,5,6,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;
241,1331,a_a002286,a002286,벨라시타,경기 고양시 일산동구 백석동 1237,30.0,4,0.0,3.0,4.0,4.0,09,A03,자가용,4,4,5,6,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;
242,3604,a_a006232,a006232,허브아일랜드,경기 포천시 신북면 삼정리 517-2,150.0,6,0.0,4.0,3.0,5.0,10,A03,자가용,2,1,3,2,6,2,2.0,0.0,0.0,21;3;6;22;24;5;26;27;,21;3;6;22;24;5;26;27;
