,TRAVELER_ID,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY
2841,a006906,2,4,2,2,6,6,나홀로 여행
2842,a001628,4,3,6,4,7,5,3대 동반 여행(친척 포함)
2843,a014518,4,6,1,6,2,7,3대 동반 여행(친척 포함)
2844,a006023,1,2,1,5,5,2,자녀 동반 여행
2845,a006534,6,3,4,5,5,2,나홀로 여행
2846,b006189,7,1,1,1,5,7,자녀 동반 여행
2847,a001854,2,4,2,1,4,3,2인 여행(가족 외)
2848,a017518,2,3,3,2,3,2,자녀 동반 여행
2849,a005322,3,4,3,2,7,7,2인 여행(가족 외)
2850,a001704,6,3,2,2,7,1,나홀로 여행
2851,a003100,1,2,2,4,5,4,2인 가족 여행
2852,a004894,3,2,4,4,3,4,자녀 동반 여행
2853,a000444,3,5,2,5,5,6,2인 여행(가족 외)
2854,a001040,1,3,4,4,4,6,2인 여행(가족 외)
2855,a007620,2,4,4,4,1,7,자녀 동반 여행
2856,a006350,2,1,1,2,1,7,나홀로 여행
2857,a006472,6,2,2,6,6,6,2인 여행(가족 외)
2858,a006045,3,3,2,3,1,2,2인 여행(가족 외)
2859,a006901,2,6,3,6,3,3,나홀로 여행
2860,a004242,1,2,6,5,2,7,자녀 동반 여행
2861,a003124,6,3,5,5,5,5,2인 여행(가족 외)
2862,a009706,5,6,6,6,5,1,나홀로 여행
2863,a005190,1,4,1,2,3,6,3인 이상 여행(가족 외)
2864,a017706,4,1,7,7,1,7,2인 가족 여행
2865,a006435,2,2,3,3,5,6,나홀로 여행
2866,a006260,4,3,3,5,2,5,나홀로 여행
2867,a005996,5,5,2,5,5,3,자녀 동반 여행
2868,a010337,1,6,2,5,4,1,자녀 동반 여행
2869,a014461,6,4,3,2,7,5,나홀로 여행
2870,a001747,6,1,6,4,6,1,2인 여행(가족 외)
2871,a003576,7,5,5,5,3,3,나홀로 여행
2872,a000287,4,5,3,5,6,3,2인 가족 여행
2873,a011301,2,2,3,5,5,6,자녀 동반 여행
2874,a003487,1,1,1,1,7,7,나홀로 여행
2875,a013998,5,2,2,5,3,4,2인 여행(가족 외)
2876,a003441,3,1,7,2,7,7,3대 동반 여행(친척 포함)
2877,a017984,7,7,4,6,5,4,나홀로 여행
2878,a006602,3,5,2,2,6,2,나홀로 여행
2879,a001923,5,2,2,5,6,7,나홀로 여행
2880,a007984,7,6,1,4,5,6,나홀로 여행
2881,a000958,3,2,3,5,2,4,자녀 동반 여행
2882,a002398,2,1,7,2,2,6,2인 여행(가족 외)
2883,a008138,2,2,6,4,2,6,2인 여행(가족 외)
2884,a000636,1,1,4,2,4,5,3대 동반 여행(친척 포함)
2885,a005170,2,2,2,5,3,3,2인 가족 여행
2886,a005234,4,1,2,7,6,2,2인 여행(가족 외)
2887,a002167,1,2,2,2,1,2,자녀 동반 여행
2888,a005302,1,6,1,4,4,4,2인 가족 여행
2889,a004868,5,4,3,6,5,5,2인 여행(가족 외)
2890,a001648,3,2,3,5,6,5,2인 여행(가족 외)
2891,a013594,4,3,4,3,2,6,2인 여행(가족 외)
2892,a003731,1,1,1,1,1,4,나홀로 여행
2893,c005060,2,2,2,3,4,3,부모 동반 여행
2894,a003068,4,2,4,2,5,6,나홀로 여행
2895,a004007,1,1,1,1,6,6,나홀로 여행
2896,a002472,4,2,3,4,3,6,자녀 동반 여행
2897,a001649,3,2,1,2,1,6,나홀로 여행
2898,a006355,4,1,4,4,6,7,3인 이상 여행(가족 외)
2899,a004031,2,2,2,3,5,5,나홀로 여행
2900,a003089,6,1,6,2,6,2,2인 여행(가족 외)
2901,a007332,4,1,6,6,2,7,2인 가족 여행
2902,a006312,7,1,6,2,1,5,나홀로 여행
2903,a006287,2,3,6,6,6,6,자녀 동반 여행
2904,a007969,6,2,6,2,6,3,자녀 동반 여행
2905,a006202,5,2,5,5,4,7,나홀로 여행
2906,a001168,1,1,3,3,3,6,나홀로 여행
2907,a001516,6,2,7,7,1,7,3인 이상 여행(가족 외)
2908,a008099,3,2,1,2,2,2,나홀로 여행
2909,a011223,4,6,5,6,6,5,나홀로 여행
2910,a006776,1,1,1,1,6,4,2인 여행(가족 외)
2911,a006820,5,5,3,6,6,7,2인 가족 여행
2912,a011575,3,1,2,2,6,7,나홀로 여행
2913,a005397,1,1,4,4,1,7,나홀로 여행
2914,a007580,6,4,4,3,3,5,2인 여행(가족 외)
2915,a015245,4,4,2,3,6,5,나홀로 여행
2916,a002711,2,1,2,2,3,4,3인 이상 여행(가족 외)
2917,a003189,2,2,2,3,3,5,2인 가족 여행
2918,a013710,1,2,3,3,3,5,나홀로 여행
2919,a017976,1,2,2,6,2,3,2인 여행(가족 외)
2920,a008553,4,4,1,3,6,3,나홀로 여행
2921,a004970,1,1,6,2,6,2,자녀 동반 여행
2922,a005989,4,1,3,4,5,5,3인 이상 여행(가족 외)
2923,a002118,6,1,5,7,5,6,2인 여행(가족 외)
2924,a002284,4,3,5,2,3,6,2인 여행(가족 외)
2925,a012456,6,1,5,2,6,6,3인 이상 여행(가족 외)
2926,c006214,5,2,2,2,2,2,나홀로 여행
2927,c011906,3,4,3,4,5,4,나홀로 여행
2928,a005084,2,1,5,6,2,6,2인 여행(가족 외)
2929,a001241,5,2,5,4,4,6,부모 동반 여행
2930,a008563,5,2,6,2,2,6,2인 여행(가족 외)
2931,a017871,6,2,5,5,2,1,자녀 동반 여행
2932,a006120,1,3,3,5,1,7,3인 이상 여행(가족 외)
2933,a018183,2,1,6,2,6,7,2인 여행(가족 외)
2934,a005646,2,1,6,7,6,6,나홀로 여행
2935,a004321,2,6,2,4,6,1,자녀 동반 여행
2936,a006457,2,2,3,2,5,6,2인 여행(가족 외)
2937,a011302,3,5,2,2,6,6,부모 동반 여행
2938,a005707,2,6,1,2,6,2,나홀로 여행
2939,a012023,2,1,1,4,4,1,나홀로 여행
2940,a008299,1,1,1,1,2,7,3인 이상 여행(가족 외)
2941,a001600,3,3,2,5,6,3,자녀 동반 여행
2942,a007928,2,3,2,3,2,4,자녀 동반 여행
2943,a002396,2,1,3,7,2,7,나홀로 여행
2944,a002704,6,1,3,5,5,2,3인 이상 여행(가족 외)
2945,a006574,4,2,6,5,7,6,3인 이상 여행(가족 외)
2946,a017776,4,6,5,6,2,7,나홀로 여행
2947,a003490,3,1,1,2,6,7,2인 여행(가족 외)
2948,a017891,4,1,5,4,1,6,나홀로 여행
2949,a000357,5,5,5,4,5,5,자녀 동반 여행
2950,a000557,6,1,5,5,7,7,2인 여행(가족 외)
2951,a004712,4,5,5,5,3,5,2인 여행(가족 외)
2952,a002783,2,1,6,2,2,6,나홀로 여행
2953,a000034,1,2,7,3,2,5,3인 이상 여행(가족 외)
2954,a001311,1,3,2,7,6,3,2인 여행(가족 외)
2955,a006510,1,4,5,1,4,2,나홀로 여행
2956,a001057,2,2,6,6,1,7,자녀 동반 여행
2957,a003169,4,4,6,2,2,4,자녀 동반 여행
2958,a000070,5,2,6,4,6,4,자녀 동반 여행
2959,a013744,3,3,5,5,4,5,나홀로 여행
2960,a008261,2,2,3,3,2,6,나홀로 여행
2961,a003668,4,4,5,4,5,3,나홀로 여행
2962,a000778,5,2,2,3,5,2,2인 여행(가족 외)
2963,a011647,3,4,1,6,2,7,나홀로 여행
2964,a002324,2,1,4,5,3,5,2인 여행(가족 외)
2965,a003796,6,1,6,6,5,6,부모 동반 여행
2966,a002720,5,4,7,4,3,2,2인 여행(가족 외)
2967,a004237,4,1,6,4,6,4,2인 가족 여행
2968,a010519,2,2,2,6,7,6,나홀로 여행
2969,a001808,5,3,5,6,5,7,2인 여행(가족 외)
2970,a003436,5,2,2,3,1,7,나홀로 여행
2971,a003301,3,3,6,5,5,2,2인 여행(가족 외)
2972,a000593,3,1,6,6,3,6,2인 여행(가족 외)
2973,a014374,2,3,3,4,5,3,2인 가족 여행
2974,a007591,6,6,6,1,1,7,2인 여행(가족 외)
2975,a014856,5,3,3,6,5,5,나홀로 여행
2976,a007163,6,6,2,6,2,4,나홀로 여행
2977,a006890,6,4,4,5,5,4,나홀로 여행
2978,a007786,1,3,4,4,3,5,나홀로 여행
2979,a010145,3,3,2,4,3,1,나홀로 여행
2980,a001837,1,4,7,7,1,7,나홀로 여행
2981,a003056,5,2,2,3,6,5,2인 여행(가족 외)
2982,a008474,2,2,2,7,3,3,나홀로 여행
2983,a001133,4,5,1,2,1,7,2인 여행(가족 외)
2984,a003999,1,1,1,1,4,7,2인 여행(가족 외)
2985,a018051,3,3,3,2,6,5,나홀로 여행
2986,a009397,4,2,3,2,3,2,2인 여행(가족 외)
2987,a001504,1,1,6,6,1,4,자녀 동반 여행
2988,a009792,2,1,7,2,6,2,2인 여행(가족 외)
2989,a015211,2,1,3,5,5,5,3인 이상 여행(가족 외)
2990,a001473,2,2,1,5,2,3,자녀 동반 여행
2991,a005334,1,2,1,1,6,7,3인 이상 여행(가족 외)
2992,a015006,6,2,3,3,2,2,나홀로 여행
2993,a009662,3,2,2,6,3,4,2인 가족 여행
2994,a007004,5,3,2,3,3,4,나홀로 여행
2995,a002018,2,2,6,2,7,4,나홀로 여행
2996,a003069,1,3,2,2,2,6,3인 이상 여행(가족 외)
2997,a015683,3,1,5,5,1,7,2인 여행(가족 외)
2998,a004880,3,5,2,5,3,3,자녀 동반 여행
2999,a003617,1,1,2,5,6,5,나홀로 여행
3000,a007920,2,1,1,1,6,6,자녀 동반 여행
3001,a012403,2,2,6,6,6,7,나홀로 여행
3002,a005709,1,4,6,3,3,7,자녀 동반 여행
3003,a015319,1,1,6,1,7,4,2인 여행(가족 외)
3004,a004841,3,3,6,2,2,5,2인 여행(가족 외)
3005,a011091,4,2,3,6,5,5,3인 이상 여행(가족 외)
3006,a003825,3,3,4,3,3,3,자녀 동반 여행
3007,a014858,5,1,4,4,2,7,2인 여행(가족 외)
3008,a005655,5,2,3,5,1,4,2인 여행(가족 외)
3009,a017689,2,3,6,4,4,4,2인 여행(가족 외)
3010,a005650,5,6,2,3,2,5,2인 여행(가족 외)
3011,a013734,2,1,5,4,2,7,나홀로 여행
3012,a002111,1,1,7,1,4,4,2인 가족 여행
3013,a004678,2,1,6,6,6,5,2인 여행(가족 외)
3014,a001419,6,3,2,4,6,2,나홀로 여행
3015,a018049,4,4,4,4,4,4,2인 여행(가족 외)
3016,a003368,1,1,4,6,5,2,2인 가족 여행
3017,a002321,2,2,4,2,5,3,나홀로 여행
3018,a007929,6,1,7,1,2,7,2인 여행(가족 외)
3019,a004307,4,4,5,4,4,4,나홀로 여행
3020,a018128,6,2,4,2,2,6,2인 여행(가족 외)
3021,a007014,5,6,5,5,6,2,나홀로 여행
3022,a001506,4,1,3,4,4,5,나홀로 여행
3023,a004418,4,4,6,2,3,7,나홀로 여행
3024,a017643,2,1,5,2,1,6,2인 가족 여행
3025,a002481,1,1,6,2,2,7,2인 여행(가족 외)
3026,a006579,5,3,3,5,3,5,나홀로 여행
3027,a006682,1,3,1,1,2,6,2인 가족 여행
3028,a011422,3,3,6,5,5,5,나홀로 여행
3029,a003626,4,2,2,6,5,3,자녀 동반 여행
3030,a006778,2,1,3,1,1,7,3대 동반 여행(친척 포함)
3031,a011550,2,2,5,5,2,6,2인 가족 여행
3032,a011248,3,5,5,5,3,6,2인 여행(가족 외)
3033,a003525,5,3,2,3,5,4,2인 여행(가족 외)
3034,a000658,6,4,2,4,6,2,2인 가족 여행
3035,a004547,2,2,2,6,2,4,자녀 동반 여행
3036,a002128,7,7,1,7,4,7,자녀 동반 여행
3037,a002830,1,1,4,1,5,4,3인 이상 여행(가족 외)
3038,a017927,2,1,3,2,2,6,3인 이상 여행(가족 외)
3039,a001866,6,5,2,4,5,2,2인 가족 여행
3040,a000164,1,1,3,5,3,5,2인 여행(가족 외)
3041,a003784,4,4,4,4,5,6,3인 이상 여행(가족 외)
3042,a001213,2,2,6,4,1,5,자녀 동반 여행
3043,a000334,3,4,4,6,5,7,3인 이상 여행(가족 외)
3044,a005166,6,6,2,6,1,7,자녀 동반 여행
3045,a002104,4,4,4,5,2,6,나홀로 여행
3046,a006364,5,3,5,3,3,5,2인 여행(가족 외)
3047,a014965,5,5,6,6,5,2,2인 여행(가족 외)
3048,a000997,4,2,1,7,6,6,나홀로 여행
3049,a010222,4,2,6,2,2,6,나홀로 여행
3050,a001617,4,4,4,4,4,4,나홀로 여행
3051,a011586,4,4,4,6,2,5,나홀로 여행
3052,a001540,2,2,2,2,2,2,3인 이상 여행(가족 외)
3053,a006296,2,1,3,1,7,3,2인 여행(가족 외)
3054,a004287,7,7,1,7,7,1,자녀 동반 여행
3055,a001018,4,4,5,4,6,2,3인 이상 여행(가족 외)
3056,a000136,5,3,4,3,3,2,부모 동반 여행
3057,a000911,4,5,2,2,7,2,3대 동반 여행(친척 포함)
3058,a006769,2,2,2,3,5,6,3인 이상 여행(가족 외)
3059,a003219,5,4,5,3,7,4,자녀 동반 여행
3060,a015322,2,2,3,1,6,6,나홀로 여행
3061,a006662,6,1,6,6,2,6,2인 여행(가족 외)
3062,c006112,6,1,5,6,2,7,2인 가족 여행
3063,a000516,4,1,5,2,2,7,자녀 동반 여행
3064,a006483,2,4,4,3,5,3,부모 동반 여행
3065,a003423,1,6,2,4,7,2,2인 여행(가족 외)
3066,a018234,6,6,2,3,4,6,2인 여행(가족 외)
3067,a007633,4,4,3,4,3,2,2인 가족 여행
3068,a017632,3,2,3,2,6,5,2인 여행(가족 외)
3069,a002702,1,1,1,3,1,2,2인 여행(가족 외)
3070,a001691,3,5,4,5,6,2,나홀로 여행
3071,a014770,4,2,2,4,4,4,2인 여행(가족 외)
3072,a002681,6,6,5,6,2,2,나홀로 여행
3073,a002293,6,4,2,4,5,4,2인 여행(가족 외)
3074,a006054,5,2,5,4,2,3,2인 여행(가족 외)
3075,a003703,2,2,2,2,5,4,나홀로 여행
3076,a003449,4,2,6,6,3,5,2인 여행(가족 외)
3077,a018134,2,2,4,2,4,5,3인 이상 여행(가족 외)
3078,a004524,1,1,4,2,2,7,자녀 동반 여행
3079,a001543,2,1,4,2,4,1,나홀로 여행
3080,a003726,4,4,4,4,4,4,2인 여행(가족 외)
3081,a006656,4,4,7,4,2,6,3인 이상 여행(가족 외)
3082,b009428,3,1,1,1,2,7,부모 동반 여행
3083,a018241,3,2,5,3,5,4,나홀로 여행
3084,a014196,4,7,4,1,6,6,3인 이상 여행(가족 외)
3085,a001110,4,4,4,4,4,4,2인 여행(가족 외)
3086,a010215,2,5,5,5,5,4,2인 여행(가족 외)
3087,a001871,7,3,4,4,7,5,2인 여행(가족 외)
3088,a004999,6,2,4,6,4,5,2인 여행(가족 외)
3089,a002459,1,1,1,2,6,2,2인 여행(가족 외)
3090,a008125,1,1,3,4,1,7,2인 여행(가족 외)
3091,a004557,3,2,1,4,2,6,3인 이상 여행(가족 외)
3092,b009238,1,1,1,1,7,7,2인 여행(가족 외)
3093,c006073,5,4,5,5,1,6,2인 여행(가족 외)
3094,a003378,4,1,3,2,7,6,나홀로 여행
3095,a012502,4,1,5,5,5,7,나홀로 여행
3096,a000415,2,2,2,1,1,3,2인 가족 여행
3097,a011777,2,3,5,5,2,6,2인 가족 여행
3098,a002889,2,1,7,2,4,4,나홀로 여행
3099,a001778,2,1,2,2,2,2,3대 동반 여행(친척 포함)
3100,a005993,3,4,3,4,3,5,자녀 동반 여행
3101,a010281,3,6,2,4,5,6,2인 여행(가족 외)
3102,a000074,3,2,6,5,6,3,자녀 동반 여행
3103,a006870,2,4,2,6,3,2,자녀 동반 여행
3104,a018015,2,1,6,1,6,7,나홀로 여행
3105,a010016,2,1,2,3,1,7,2인 여행(가족 외)
3106,a000303,4,3,3,6,3,5,자녀 동반 여행
3107,a006558,4,3,3,5,6,4,나홀로 여행
3108,a004360,2,3,3,3,2,5,2인 여행(가족 외)
3109,a017705,2,3,3,2,3,7,2인 여행(가족 외)
3110,a006043,4,2,3,1,6,6,2인 가족 여행
3111,a011436,7,1,4,3,7,5,나홀로 여행
3112,a000081,1,1,1,1,4,4,3인 이상 여행(가족 외)
3113,a000780,7,5,1,5,1,4,3인 이상 여행(가족 외)
3114,a006533,2,1,3,2,6,4,나홀로 여행
3115,a005683,7,1,3,2,7,7,2인 여행(가족 외)
3116,a017931,1,1,1,1,1,6,2인 여행(가족 외)
3117,a003014,2,2,5,5,3,3,자녀 동반 여행
3118,b012022,4,2,5,3,5,7,나홀로 여행
3119,a008455,3,5,4,4,6,3,3인 이상 여행(가족 외)
3120,a004527,1,1,7,1,7,7,2인 여행(가족 외)
3121,a003822,3,1,5,6,2,3,나홀로 여행
3122,a006986,1,6,6,5,5,2,3인 이상 여행(가족 외)
3123,a000744,2,4,3,2,2,6,2인 여행(가족 외)
3124,a008017,1,2,7,3,5,7,나홀로 여행
3125,a015335,2,1,2,4,2,6,나홀로 여행
3126,a002698,4,1,4,2,1,7,나홀로 여행
3127,a004333,2,2,2,4,4,4,2인 가족 여행
3128,a008270,4,1,5,1,7,7,2인 여행(가족 외)
3129,a001208,2,5,6,4,4,4,자녀 동반 여행
3130,a006543,4,5,5,4,7,1,3대 동반 여행(친척 포함)
3131,a004224,4,1,6,3,3,6,나홀로 여행
3132,a003568,2,3,2,3,3,6,2인 여행(가족 외)
3133,a002520,7,1,1,7,1,7,2인 여행(가족 외)
3134,a015316,5,2,5,3,6,5,2인 여행(가족 외)
3135,a017840,4,5,5,5,6,6,나홀로 여행
3136,a011434,3,4,2,4,3,4,2인 가족 여행
3137,a000588,5,3,5,3,2,6,3인 이상 여행(가족 외)
3138,a006613,1,1,2,2,2,4,2인 가족 여행
3139,a018233,2,6,2,4,1,6,2인 여행(가족 외)
3140,a003590,2,1,5,4,3,6,2인 여행(가족 외)
3141,a000425,3,2,6,5,6,5,나홀로 여행
3142,a006360,1,3,4,4,5,3,나홀로 여행
3143,a013695,2,3,2,2,2,6,2인 여행(가족 외)
3144,a001978,1,2,5,2,2,5,나홀로 여행
3145,a005141,1,4,3,3,6,3,3인 이상 여행(가족 외)
3146,a011616,2,1,6,6,3,3,2인 여행(가족 외)
3147,a014657,2,6,6,3,3,2,나홀로 여행
3148,a005607,4,2,2,4,4,5,2인 여행(가족 외)
3149,a002494,6,1,2,4,1,6,2인 여행(가족 외)
3150,a018142,6,6,6,6,3,6,2인 여행(가족 외)
3151,a005380,3,2,2,2,2,5,자녀 동반 여행
3152,a004640,3,5,3,5,3,5,2인 여행(가족 외)
3153,a004250,5,2,1,3,2,6,2인 가족 여행
3154,a004246,3,3,3,3,1,5,2인 여행(가족 외)
3155,a001514,2,5,3,6,5,5,2인 가족 여행
3156,a007274,4,2,4,4,3,5,나홀로 여행
3157,a001591,2,2,2,4,5,7,3인 이상 여행(가족 외)
3158,a000673,2,2,1,2,4,4,2인 여행(가족 외)
3159,a003481,7,1,1,1,2,7,3인 이상 여행(가족 외)
3160,a004420,1,1,7,2,6,7,2인 여행(가족 외)
3161,a001657,1,6,6,2,2,2,나홀로 여행
3162,a001661,4,2,6,3,4,3,나홀로 여행
3163,a003692,1,1,3,4,2,5,2인 여행(가족 외)
3164,a015295,3,5,3,5,5,2,나홀로 여행
3165,a002848,1,2,4,3,5,6,나홀로 여행
3166,a005766,3,1,4,3,3,4,부모 동반 여행
3167,a006544,2,3,5,2,7,2,자녀 동반 여행
3168,c008854,2,6,2,6,6,1,나홀로 여행
3169,a002650,4,1,4,4,1,3,3대 동반 여행(친척 포함)
3170,a003747,2,1,2,4,7,6,나홀로 여행
3171,a000662,7,7,1,1,1,7,2인 가족 여행
3172,a007761,3,2,6,3,6,2,2인 여행(가족 외)
3173,a001741,4,4,4,2,3,1,나홀로 여행
3174,b005996,4,3,3,4,5,4,3인 이상 여행(가족 외)
3175,a006031,1,1,1,6,4,6,2인 가족 여행
3176,a002471,6,4,7,7,7,2,나홀로 여행
3177,a012171,4,1,7,7,1,7,2인 여행(가족 외)
3178,a002221,1,1,1,1,4,6,나홀로 여행
3179,a006942,1,6,3,3,5,1,자녀 동반 여행
3180,a008555,6,2,2,6,7,4,2인 여행(가족 외)
3181,a010053,2,2,5,4,2,4,자녀 동반 여행
3182,a001321,2,2,2,5,2,6,2인 여행(가족 외)
3183,a018151,2,2,6,6,3,3,자녀 동반 여행
3184,a001347,3,2,1,4,6,7,2인 여행(가족 외)
3185,a003390,4,4,4,2,2,3,나홀로 여행
3186,a001356,4,2,1,3,5,3,나홀로 여행
3187,a018228,2,1,7,1,1,7,나홀로 여행
3188,a006833,3,5,4,4,6,4,나홀로 여행
3189,a007414,7,7,7,7,7,7,2인 가족 여행
3190,a010407,2,1,3,3,2,3,2인 여행(가족 외)
3191,a002363,1,2,2,1,1,5,3인 이상 여행(가족 외)
3192,b015051,2,1,4,4,2,2,나홀로 여행
3193,a005159,3,5,3,2,1,6,부모 동반 여행
3194,a007950,2,1,6,6,2,1,자녀 동반 여행
3195,b006351,2,3,6,2,2,6,나홀로 여행
3196,a000318,7,1,1,1,1,1,3인 이상 여행(가족 외)
3197,a000787,3,3,4,2,2,6,나홀로 여행
3198,b011659,6,4,4,2,6,2,자녀 동반 여행
3199,a008435,4,2,2,2,2,7,나홀로 여행
