key,value
372,관곡지
1459,빈체로 안산점
2696,이마트 서수원점
1434,분당중앙공원 잔디광장
3772,황새울 공원
3278,탄천자전거길
2090,아모레 성수
778,대부해안로
2378,영녕릉세종대왕 유적지구
3027,주록리마을회관
3553,"한중문화관, 화교역사관, 인천 박물관 거리"
669,노들섬라이브하우스
762,"대로사, 여주시내, 시장, 번화가, 여주대학"
1752,세종국악당
1869,수원메쎄
23,AK플라자 광명점
1036,롯데시네마 광명아울렛
1412,"북촌로,북촌한옥마을"
1415,북촌전망대
631,남산둘레길
605,난지공원 산책로
423,교동대룡시장
330,고촌농협 로컬푸드직매장 장곡점
1768,소노휴 양평
1365,봇들저류지공원
720,뉴코아아울렛 평촌점
733,다이소 신림역1호점
3251,클라임바운스 수원점
955,라온드뷰
151,가평양떼목장
588,나인블럭 서종점
1814,송도 센트럴파크
2597,위곡골
3225,코스트코 공세점
1235,미사리조정경기장체육여가공원
115,zara 트리플스트리트점
1915,수원화성 화홍문 미디어아트
1642,서울어린이대공원 서울상상나라
484,국립한글박물관
3150,청춘조개 본점
638,남양성모성지
2443,오이도기념공원
1549,서래공원
3487,하늘공원 하늘계단
1712,설화수 북촌플래그십스토어
1945,슈퍼스타코인(강남논현)
1439,블랑쥬의원
2899,잇츠콜라박물관
2567,월곶미래탑광장
908,돼창마을
2785,익선냉삼집 미미네
3010,종로3가
3290,테르메덴 실외온천풀
2968,정도가 이천 도자기체험공방
1225,미리내힐빙클럽
2295,엑스라이프
1276,반포대교
1640,서울어린이대공원 놀이동산
1479,산본시장
2235,양주패션복합단지
2945,장흥조각공원
33,CCC
2717,이마트 파주점
3416,포천천
534,글리치스튜디오
1770,소래산
3121,청계산 이수봉
3662,호명산
2677,이디야커피 청평점
1006,롯데마트 이천점
3426,포토하임
787,대왕공원
89,Mono mansion 송리단길점
299,고모리691
1474,사직단
125,가든파이브
2071,아난티코드
2056,심곡서원
2219,양수리전통시장5일장
3227,코스트코 상봉점
249,경기옛길 평해길 제4길 두물머리나루길
1823,송도센트럴파크 웨스트보트하우스
2730,이마트트레이더스 송림점
571,깔깔거리
963,락휴코인노래연습장 구로디지털단지점
563,김포아트빌리지 아트센터
850,도산공원 도산안창호기념관
3131,청담동명품거리
607,난지한강공원 잔디마당
609,난지한강공원(힙합플레이야 2022 페스티벌)
3220,코드케이 홍대점
482,국립중앙박물관 야외광장
770,대부도 방아머리먹거리타운
3272,탄도어촌체험마을
1338,별마당도서관
1366,봉국사
2005,식품명인체험홍보관
2721,이마트 하월곡점
1376,부기우기
2474,올림픽공원 SK핸드볼경기장
2476,올림픽공원 우리금융아트홀
1166,모래내시장
3576,해찬솔공원
3737,화서문
1472,사운즈포레스트(더현대서울)
826,더현대서울 쇼핑관
705,놀자숲
1197,문래근린공원
3049,중원계곡
987,로매지크 성수점
1958,스타벅스 광교엘포트R점
1065,롯데콘서트홀
223,건국대학교 서울캠퍼스
1725,성수동구두테마공원
958,라인프렌즈 월드 팝업스토어
2680,이룸채오피스텔
3467,필라델피아
243,경기미래교육 파주캠퍼스
877,동대문종합시장 D동상가
1455,비트포비아 던전101
2360,연천고랑포구역사공원 역사문화전시관
1107,마포청년나루
1362,볼원볼링장
2708,이마트 용인점
3719,홍익대학교 서울캠퍼스
1231,미사리경정공원
735,다이소 용인동천점
3207,캠핑고래 평택안성점
2185,안정 로데오 스트리트
3210,커피마을
3245,쿠에른 롯데백화점 본점
833,덕수궁 중명전
1443,블루스톤스포츠 (찜질방)
1491,삼거리푸줏간
2320,여의도공원 롱기스트런
1497,삼성산성지
3106,천주교분당성요한성당
1527,샛강다리
2517,용인농촌테마파크
1534,샤갈의눈내리는마을
670,노랑다리미술관
771,대부도 방아머리해수욕장
768,대부 바다향기 테마파크
672,노랑행궁
3037,중국제과담
204,개항장 근대건축전시관
910,두리랜드
3684,홈플러스 스페셜 가양점
2621,유스페이스몰1 A동
590,나인트리 호텔 근처 풀숲
3057,지진옥외대피장소 옹달샘(어린이)공원
2914,잔상
228,겟 올라잇
3033,죽백근린공원
1299,배다리생태공원
1893,수원향교
2108,아차산1보루
3007,조인폴리아 파주농장
3181,치유의숲
1192,무호정
3402,포레나노원아파트
2357,연천 전곡리유적 구석기체험숲
2074,아더 스페이스 2.0 플래그십 스토어
1991,시간의조각 계절
1969,스타필드 안성 찜질스파
3401,포곡농협 본점
2221,양재근린공원
3536,한국초콜릿연구소뮤지엄
1093,마이다스리조트 키즈잼
3450,플랜디
1681,석교산
2139,아트컨티뉴 고양파주갤러리
2859,인천환경공단 송도스포츠파크
52,DMZ생생누리
3383,평택국제중앙시장
3138,청와대
1644,서울억새축제
1380,부천무릉도원수목원
570,까치울마을
1728,성수연방
1250,밑미흠 시간을파는상점
1264,박가네빈대떡
409,광장시장찹쌀꽈배기
1742,세븐일레븐 종로가배점
2748,이스케이프9 본사
3072,짱오락실 부천점
1039,롯데시네마 부천역
2911,자유공원 산책로
1620,서울시 종로구 자하문로
3409,포은 정몽주 선생 묘 (지역축제 포은문화제 개최)
2639,"율동공원, 책테마파크"
1931,순우리 한우
148,가평뮤직빌리지 음악역1939
3693,홈플러스 진접점
1677,서현역 중심상권 & AK플라자
3790,효자촌 먹자골목(강남면옥)
881,동두천유아숲체험원
882,동두천자연휴양림
1388,부천중앙공원
1386,부천자유시장
281,경춘선숲길갤러리
1680,석계역문화공원
3040,중랑장미공원
3682,홈플러스 서수원점
112,voyage 축제 참여(자라섬)
2901,자라섬 voyage 축제 음식 부스 방문
1157,명지계곡
3008,종로
1447,비밀의화원 건대 포레스트점
2292,에잇세컨즈 건대스타시티점
2312,엠플레이그라운드 건대점
224,건국대학교 일감호
431,구리 농수산물도매시장 수산물동
436,구리한강시민공원
3519,한국SGI 이케다기념강당
220,거리공원
96,NC큐브 커넬워크 여름동
3408,포스트포에틱스
3373,페이스갤러리
3099,챕터원 한남
169,갑돌이와 갑순이 테마파크
3362,팔미도유람선
3725,화곡본동시장
2944,장흥관광지
1690,석촌호(서호)교차로
1000,롯데마트 수원점
1646,서울역
3702,홍대 아뜰리에 여름
2835,인천둘레길 10코스
3532,한국은행 화폐박물관
266,경안천습지생태공원
3108,천진암 성지
641,남양주시립박물관
2014,신라면세점 서울점
2524,용인조정경기장
2826,인천광역시 중구청 제1청사
41,CGV 압구정 본관
1205,문화비축기지
1122,매봉산
709,누리꿈스퀘어
944,뚝섬 자벌레 서울생각마루
2862,인하대역 수인분당선 1번출구
1454,비욘더팜
2267,에버랜드 그랜드엠포리엄
2825,인천계양체육관
2686,이마트 계양점
290,계양꽃마루
2415,오디티모드 신라스테이 광화문점
3190,카카오스크린골프&펍 위례점
2329,여주리틀야구장
1234,미사리조정경기장 정문
2778,이태원역 6호선
3700,홍대 길거리
3587,행궁파티
161,간현관광지
430,구름산
1802,소하근린공원
3276,탄요공원
901,동탄센트럴파크
3101,천마산 수진사입구분기점
2675,이디야커피 남양주호평점
1924,수진사
3419,포토드링크이태원
2209,야당역 인근 산책로
2575,월미도등대길
276,경주월드
622,남산3호터널
3771,황리단길 청온채
1716,성균관
3153,청평사
871,동대문디자인플라자 디자인전시관
3270,타임스트림
2391,영풍문고 사당역점
1957,스타버스코인노래연습장 신림점
3223,코믹존
533,글래드강남코엑스센터
1088,마리왕 잠실점
2595,웨이브서프
2908,자연경관
3598,행주산성공원
349,공룡알화석산지 방문자센터
973,레고랜드코리아리조트
3337,파주놀이구름
2448,오이도종합어시장
2860,인청항 제 1부두 둘레길
1512,상상플렛폼
2770,이탈리아마을(피노키오와다빈치)
2940,장충단공원
247,경기아트센터
422,광희동중앙아시아촌
3791,효창공원
3451,플러스씨어터
390,광림아트센터 BBCH홀
724,늠내길 갯골길
1531,생태숲 꽃사슴 방사장
1729,성수연방 띵굴마켓
1614,"서울숲 군마상, 거울연못"
2076,"아더스페이스,MONOMOSSHOWROOM"
1530,생선굽는마을
2993,제부도해안산책로
2989,제부도 빨간등대
2988,제부도 매바위
296,고래마켓
3076,차이나타운
3579,해피주 동물카페 영통점
160,가회동성당
3789,효자베이커리
3455,플레이인 더박스 건대점
3562,할리데이비슨코리아 용인점
1601,서울로 PH
2735,이마트트레이더스 월계점 이마트월계점
1460,빈티지패션팩토리 광명점
402,광명햇살광장
730,다이소 광명하안점
2718,이마트 평촌점
2172,안양 농수산물도매시장
49,CN스파
19,AK 홍대
2661,응봉산 팔각정
2429,오산오색시장
2423,오산근린공원
2724,이마트트레이더스 고양점
2558,원두막주말농장
85,MBC신사옥
2763,이천쌀문화축제
443,구월로데오광장
3768,황금어장
663,네이처스파
3685,홈플러스 스페셜 시화점
1391,부천활박물관
254,경동시장
2501,용산가족공원
2356,연천 전곡리국화축제
3286,탬버린즈 플래그십 스토어
3453,플레이가든 홍대점
562,김포아트빌리지
358,과천 서울대공원
2294,에잇세컨즈 명동점
1161,모다아울렛 구리남양주점
1555,서순라길 K 주얼리 종로페스티벌
1636,서울암사동유적
182,강동공동체정원
527,그랜드하얏트서울
949,라베니체
776,대부해솔길 1-1코스 순환노선
711,누에섬
777,대부해솔길 1코스
2777,이태원앤틱가구거리
240,경기도잣향기푸른숲
189,강서한강공원
2057,심야의숲
559,김포 라베니체 주변
3651,현대프리미엄아울렛 김포점 회전목마
3480,하남위례길 제2코스(위례강변길)
1083,리프패럿
2887,임진각두부마을
2332,여주보 인증센터
197,개군할머니 토종순대국 본점
195,강화도 원도심 투어(용흥궁-성공회강화성당-고려궁지)
2151,안산
1523,새말어린이공원
1697,석탄이신의선생기념관
3060,직동근린공원
1002,롯데마트 오산점
2542,운길산콩마을
2999,제일바다낚시
2323,여의도역근처
1233,미사리경정장
3474,하남 풍산역 인근
684,노브랜드
3219,코드케이 인천구월점
639,남양주 현대프리미엄아울렛
3675,홈플러스 강동점
912,두물머리 물래길 1코스
3194,카페8794 용인점
1188,무인양품 롯데마트서울역점
1288,밤섬유원지
1859,수어장대
3306,통일동산 장어마을
836,덕양구 서정마을
493,국연수집
2692,이마트 별내점
550,기흥호수공원
1808,솔모로CC
231,경기과천교육도서관
587,나인블럭 가평점
810,더스테이힐링파크 퍼블릭
3128,청계천한빛광장
2374,열린녹지광장
3512,한강공원압구정나들목 진출입로2
2529,우리농산물유통센터
3403,포레스트파크
354,공산성
1403,부평풍물대축제
769,대부도
725,능내역 인증센터
2214,양근휴게소 인증센터
959,라인프렌즈 플래그십스토어 강남점
91,NC백화점 고잔점
2138,아트원씨어터 1관
3420,포토시그니처 강남2호점
728,다온재
2838,인천문학경기장
2856,인천향교
3490,하늘능선근린공원
2620,유명산계곡
1392,부평4동성당
1509,상동호수공원 분수광장
2555,원당성사화훼단지
1168,모리스가든
403,광복낚시
76,Kt소닉붐아레나경기장
3753,화성행궁 관람
2383,영은미술관
3792,후니버셜스튜디오
508,권율장군묘
346,골프존파크 부곡더조은골프점
3355,팔달구 남창동 동사무소앞 인도 산책길
1871,수원문화재단 일렁임 유화 전시장
1718,성균관대학교 인문사회과학캠퍼스
1404,북서울꿈의숲
2390,영풍문고 미아롯데점
1923,수지생태공원
1381,부천시민회관
3243,콩글리쉬카페
1189,무즐라
3751,화성종합경기타운
3601,향남힐링스파
3499,하이브인사이트
54,ESC방탈출카페 홍대점
781,대성리억새공원
162,갈대밭
345,골든타임이스케이프
1804,손기정체육공원
2746,이수역사거리
14,3.1독립선언광장
1133,메가박스 마곡
3215,케이스파
2754,이천 창전동 문화의거리
844,도깨비도로
150,가평빠지이비자수상레저
616,"남도꽃정원, 축제"
2467,올리브영 강남엔터식스점
1018,롯데백화점 노원점
2987,제부도
1699,석파정 서울미술관
2189,안중근공원
1559,서운산자연휴양림
3778,황희선생유적지
3540,한내근린공원
3465,피커스 구로점
3680,홈플러스 부천소사점
975,레스트
1063,롯데월드타워 초대형 피카츄
822,더플레인
364,과천서울대공원 스카이리프트출발지
1579,서울대공원 둘레길
1977,스파오 라붐서울대점
135,가운문화공원
3025,주렁주렁 하남점
1101,마켓가든
203,개천 산책
3668,호수공원 식물원 수피아
3667,호수공원 놀이터
1079,리스펙 페스티벌
2227,양주 천보산 산림욕장
972,레고
1577,서울놀이마당
2043,신촌 스타트업 페스티벌 및 식사
2316,여의도 문화잇지오 행사장 및 시민공연
802,더 현대백화점
2196,암사종합시장
99,S2A
1673,서정리전통시장
3782,회암사지
1182,무궁화공원묘원 가람추모관
3560,한택식물원
1368,봉림원
3031,죽림동 주교좌성당
2228,양주 천일홍 축제(나리공원)
2805,인생네컷 인천송도캐슬점
2088,아름지기
3164,초정어린이공원
2181,안양천
3663,호명산잣나무숲속캠핑장 인근
857,돈암동거리
3009,종로 포차 거리
1995,시민공원
1191,무한상상시민정원
1089,마석전통민속오일장
937,디스커버리네이처스케이프
1471,사우스스프링스CC
3690,홈플러스 의정부점
2070,씰리침대 청담직영점
3136,청성역사공원
2039,신장쇼핑몰
110,kk 디톡스 족욕샵
1856,수서역
2469,올리브영 미사효성점
841,덕풍전통시장
1456,빅 스트로우 북촌점
1818,송도랜드마크시티
3550,한옥기술전시관
537,금빛수로2교
756,"당남리섬, 이포보 오토캠핑장 및 둘레길"
755,당남리섬 둘레길
171,강남 테헤란로
381,광교저수지
706,농업생태원
2836,인천둘레길 12코스
894,동인천 개항거리(개항지+일본풍거리등)
779,대불호텔 전시관
1533,생활사전시관
3423,포토시그니처 홍대1호점
291,계양산
1732,성은교회
2673,이디야커피 갈매로데오점
835,덕암사
1795,소피아그린CC
3247,큐씨어터
1853,수봉공원인공폭포
574,꽃꽃한당신
885,동막해수욕장
2755,이천농업테마공원
474,국립양평치유의숲
2806,인생네컷 최고심
1267,박물관은살아있다 인사동점
883,"동막골 계곡, 힐링야영 축제"
3186,카메라타
3537,한길 북하우스
310,고양 씨티칼리지 플랜테이션
483,국립중앙박물관 어린이박물관
2966,정극장
2589,웨스턴돔 A동
2734,이마트트레이더스 월계점
3476,하남나무고아원
2527,용추폭포
647,남한강자전거길 남한강 철교
2872,일산호수공원가로수길
1932,순포해수욕장
2938,장자호수공원
1632,서울식물원 주제정원
2684,이마트 검단점
1268,박완서 작가가 살던집
1917,수원화성(서장대-화서문)
3704,"홍대 프라이탁, 나이키"
1799,소피텔 앰배서더 서울 수영장(스파)
1556,서영베니스스퀘어
3636,현대백화점 천호점
273,경인아라뱃길아라마리나 경기인디뮤직페스티벌
3295,텐코인노래연습장 송산그린시티본점
1840,수노을중앙공원
2985,제로월드 서현직영점
2636,율곡습지공원
1106,마포전골목
1421,북한강 포시즌 수상레저
916,두산벤처다임
1387,부천제일시장
929,드로잉키즈
3365,팡팡노래연습장
1488,"산천동부군당, 용산성당"
3184,칠궁
2154,안산대부광산퇴적암층
3669,호수정감
1232,미사리경정공원 경정장
1777,소래포구전통어시장
2166,안성맞춤박물관
1428,북한산국립공원 회룡탐방지원센터
2315,여유당
979,레저캠프
434,구리전통시장
2385,영종씨사이드파크 바다자전거
394,광명동굴 대한민국와인페스티벌
361,과천대공원 호수
61,GS25 향남로드점
1717,성균관대학교 명륜당
3459,피노키오와다빈치
1860,"수어장대, 대청사, 남한산성보양거리"
1476,산들소리
2959,전등사
1996,시온아트홀
3080,착한붕어 낚시카페
3331,파이어벨 신세계백화점 강남점
564,김포에코센터
2058,심학산 약천사
312,고양국제꽃박람회
2951,잭니클라우스골프클럽코리아
3681,홈플러스 분당오리점
376,관악산둘레길 사색의숲길3구간
1691,석촌호수
619,남부골프연습장
3582,햇살들귀농교육원
3475,하남ICEBOX
2619,유명산
82,LF스퀘어 양주점
988,로얄엑스 플래그쉽 화성
355,공원
