,TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,MVMN_NM,VISIT_MM
0,a_a014262,A03,a014262,1,10
1,a_a006728,A03,a006728,1,10
2,a_a015745,A02,a015745,2,10
3,a_a010544,A03,a010544,1,11
4,a_a012058,A03,a012058,2,11
5,a_a001826,A03,a001826,1,09
6,a_a002687,A03,a002687,1,10
7,a_a001405,A03,a001405,2,08
8,a_a008173,A01,a008173,2,10
9,a_a005503,A01,a005503,2,10
10,a_a014026,A03,a014026,2,10
11,a_a006743,A01,a006743,1,10
12,a_a001240,A01,a001240,1,08
13,a_a018188,A01,a018188,0,11
14,a_a001129,A01,a001129,2,08
15,a_a007389,A03,a007389,0,10
16,a_a000024,A03,a000024,2,08
17,a_a017969,A03,a017969,0,11
18,a_a012188,A03,a012188,2,11
19,a_a006668,A03,a006668,1,10
20,a_a006714,A03,a006714,2,10
21,a_a002989,A03,a002989,1,09
22,a_a018209,A03,a018209,0,11
23,a_a006101,A01,a006101,2,10
24,a_a008209,A01,a008209,1,10
25,a_a005593,A01,a005593,2,10
26,a_a001157,A03,a001157,2,09
27,a_a000637,A01,a000637,1,08
28,a_a005806,A01,a005806,2,10
29,a_a000277,A01,a000277,2,08
30,a_a000428,A01,a000428,1,09
31,a_a018074,A01,a018074,0,11
32,a_a004431,A01,a004431,2,09
33,a_a003282,A03,a003282,1,10
34,a_a000307,A03,a000307,1,08
35,a_a000980,A03,a000980,1,08
36,a_a010475,A02,a010475,2,10
37,a_a008206,A01,a008206,2,10
38,a_a008349,A01,a008349,2,10
39,a_a005195,A03,a005195,0,10
40,a_a005824,A03,a005824,1,10
41,a_a013871,A01,a013871,2,10
42,a_a000286,A03,a000286,1,08
43,a_a005562,A03,a005562,2,10
44,a_a006278,A01,a006278,0,10
45,a_a018134,A01,a018134,0,11
46,a_a000618,A01,a000618,2,09
47,a_a004497,A03,a004497,1,10
48,a_a005182,A01,a005182,0,10
49,a_a008024,A03,a008024,0,10
50,a_a003352,A03,a003352,2,10
51,a_a003024,A01,a003024,2,10
52,a_a006065,A02,a006065,2,10
53,a_a011533,A02,a011533,2,10
54,a_a002251,A03,a002251,2,09
55,a_a006371,A02,a006371,2,10
56,a_a001954,A03,a001954,1,09
57,a_a004399,A03,a004399,1,10
58,a_a003305,A01,a003305,2,10
59,a_a004307,A03,a004307,0,10
60,a_a017685,A01,a017685,0,11
61,a_a006833,A03,a006833,2,10
62,a_a006260,A03,a006260,1,10
63,a_a004223,A03,a004223,2,10
64,a_a003779,A03,a003779,2,09
65,a_a001955,A03,a001955,1,09
66,a_a002761,A03,a002761,1,09
67,a_a005650,A03,a005650,0,10
68,a_a003697,A03,a003697,1,10
69,a_a001244,A02,a001244,1,08
70,a_a002245,A02,a002245,2,09
71,a_a007884,A03,a007884,1,10
72,a_a000877,A01,a000877,2,08
73,a_a002159,A01,a002159,1,09
74,a_a001226,A02,a001226,2,09
75,a_a001595,A03,a001595,1,09
76,a_a002056,A03,a002056,1,09
77,a_a005324,A01,a005324,2,10
78,a_a006674,A03,a006674,1,10
79,a_a002737,A03,a002737,1,10
80,a_a002979,A01,a002979,2,10
81,a_a003599,A03,a003599,1,09
82,a_a006656,A03,a006656,0,10
83,a_a018000,A01,a018000,0,11
84,a_a006976,A03,a006976,1,10
85,a_a004818,A03,a004818,1,10
86,a_a010193,A02,a010193,2,10
87,a_a000822,A03,a000822,1,08
88,a_a011614,A01,a011614,2,10
89,a_a002410,A02,a002410,2,09
90,a_a009817,A01,a009817,2,10
91,a_a006410,A03,a006410,2,10
92,a_a013672,A03,a013672,1,10
93,a_a010301,A01,a010301,1,10
94,a_a007878,A03,a007878,1,10
95,a_a000714,A03,a000714,1,08
96,a_a013867,A03,a013867,2,10
97,a_a001264,A01,a001264,1,08
98,a_a004178,A03,a004178,1,10
99,a_a003426,A03,a003426,1,10
100,a_a006562,A03,a006562,1,10
101,a_a003901,A03,a003901,1,10
102,a_a000780,A03,a000780,1,08
103,a_a007436,A02,a007436,2,10
104,a_a000342,A03,a000342,1,08
105,a_a005139,A01,a005139,0,10
106,a_a005193,A03,a005193,0,10
107,a_a006750,A03,a006750,1,10
108,a_a014948,A01,a014948,2,10
109,a_a000056,A03,a000056,2,08
110,c_c005920,A03,c005920,2,10
111,a_a015245,A03,a015245,1,10
112,a_a007424,A03,a007424,1,10
113,a_a001623,A01,a001623,1,09
114,a_a002426,A03,a002426,1,09
115,a_a000924,A01,a000924,1,09
116,a_a006636,A01,a006636,2,10
117,a_a003715,A03,a003715,2,10
118,a_a004767,A03,a004767,1,10
119,a_a003666,A01,a003666,2,10
120,a_a003517,A03,a003517,1,10
121,b_b006889,A01,b006889,2,10
122,a_a010333,A03,a010333,1,10
123,a_a007533,A01,a007533,2,10
124,a_a007370,A03,a007370,0,10
125,a_a018006,A01,a018006,0,11
126,d_d007564,A03,d007564,2,10
127,a_a000018,A03,a000018,1,08
128,a_a006045,A02,a006045,0,10
129,a_a006026,A03,a006026,0,10
130,a_a007941,A03,a007941,0,10
131,a_a006184,A01,a006184,1,10
132,a_a004282,A01,a004282,0,10
133,a_a007058,A01,a007058,1,10
134,a_a001730,A03,a001730,1,09
135,a_a002704,A01,a002704,1,09
136,a_a007351,A03,a007351,0,10
137,a_a007894,A03,a007894,1,10
138,a_a006799,A03,a006799,1,10
139,a_a007322,A03,a007322,0,10
140,a_a007399,A03,a007399,0,10
141,a_a015109,A03,a015109,2,10
142,a_a005458,A03,a005458,1,10
143,a_a018008,A03,a018008,0,11
144,a_a004519,A03,a004519,1,10
145,a_a002782,A01,a002782,2,10
146,a_a009615,A02,a009615,2,10
147,a_a010365,A03,a010365,1,10
148,a_a007194,A03,a007194,0,10
149,a_a005302,A01,a005302,2,10
150,a_a007264,A03,a007264,0,10
151,a_a012085,A03,a012085,2,10
152,a_a002004,A03,a002004,1,09
153,a_a007138,A03,a007138,2,10
154,a_a002652,A03,a002652,1,09
155,a_a006263,A03,a006263,1,10
156,a_a005705,A01,a005705,2,10
157,a_a001927,A01,a001927,2,09
158,a_a017915,A03,a017915,0,11
159,a_a000503,A01,a000503,2,08
160,a_a003653,A03,a003653,1,10
161,a_a001532,A02,a001532,2,09
162,a_a001107,A03,a001107,1,08
163,a_a002155,A03,a002155,2,09
164,a_a007348,A01,a007348,0,10
165,a_a004683,A03,a004683,0,10
166,a_a018147,A03,a018147,0,11
167,a_a005095,A01,a005095,1,10
168,a_a017957,A03,a017957,0,11
169,a_a002219,A01,a002219,2,09
170,a_a000407,A01,a000407,2,08
171,a_a001677,A01,a001677,2,09
172,a_a005702,A01,a005702,1,10
173,a_a003372,A03,a003372,1,09
174,a_a007100,A03,a007100,2,10
175,a_a002722,A03,a002722,2,09
176,a_a017480,A03,a017480,1,11
177,a_a003643,A01,a003643,2,10
178,a_a003229,A03,a003229,1,10
179,a_a000942,A03,a000942,1,08
180,a_a007607,A01,a007607,0,10
181,a_a006002,A01,a006002,0,10
182,a_a004093,A03,a004093,1,10
183,a_a005397,A03,a005397,1,10
184,a_a018046,A03,a018046,0,11
185,a_a007866,A03,a007866,2,10
186,a_a006719,A01,a006719,2,10
187,a_a007017,A01,a007017,2,10
188,a_a000030,A01,a000030,2,08
189,a_a001998,A03,a001998,2,09
190,a_a007658,A01,a007658,2,10
191,a_a001866,A01,a001866,1,09
192,a_a004417,A03,a004417,1,10
193,a_a006134,A03,a006134,1,10
194,a_a007924,A03,a007924,0,10
195,a_a001039,A03,a001039,1,09
196,a_a005845,A01,a005845,2,10
197,a_a005246,A03,a005246,1,10
198,a_a002276,A03,a002276,1,09
199,a_a001278,A03,a001278,1,08
200,a_a000600,A02,a000600,2,09
201,a_a009947,A02,a009947,2,10
202,b_b006351,A03,b006351,1,10
203,a_a003244,A01,a003244,2,09
204,a_a000100,A01,a000100,2,08
205,a_a000386,A03,a000386,1,08
206,a_a009643,A01,a009643,2,10
207,a_a000647,A01,a000647,2,09
208,c_c014246,A02,c014246,0,11
209,a_a005038,A01,a005038,1,10
210,a_a003164,A03,a003164,1,10
211,a_a001080,A01,a001080,2,09
212,a_a000635,A01,a000635,2,08
213,a_a008109,A03,a008109,2,10
214,a_a012091,A01,a012091,2,10
215,a_a005603,A01,a005603,2,10
216,a_a000196,A01,a000196,2,08
217,c_c000072,A03,c000072,1,08
218,a_a005899,A03,a005899,1,10
219,a_a000469,A01,a000469,2,08
220,a_a004092,A03,a004092,1,10
221,a_a017256,A01,a017256,2,11
222,a_a003274,A03,a003274,2,09
223,a_a002616,A01,a002616,2,09
224,a_a009629,A03,a009629,1,10
225,a_a001187,A02,a001187,2,08
226,a_a007219,A01,a007219,0,10
227,a_a000573,A03,a000573,2,08
228,a_a002726,A01,a002726,2,09
229,a_a000655,A01,a000655,1,09
230,a_a014171,A03,a014171,1,10
231,a_a006725,A01,a006725,2,10
232,a_a001500,A02,a001500,1,08
233,a_a006020,A03,a006020,0,10
234,a_a006638,A01,a006638,2,10
235,a_a006254,A03,a006254,1,10
236,a_a002830,A02,a002830,1,09
237,a_a002239,A01,a002239,1,09
238,a_a003135,A03,a003135,1,09
239,a_a009427,A03,a009427,2,10
240,a_a017942,A03,a017942,0,11
241,a_a003449,A01,a003449,2,10
242,a_a001283,A03,a001283,2,08
243,a_a003822,A03,a003822,2,10
244,a_a007415,A03,a007415,0,10
245,a_a002037,A01,a002037,2,09
246,a_a005258,A03,a005258,1,10
247,a_a003965,A03,a003965,2,10
248,a_a009595,A01,a009595,2,10
249,a_a002270,A03,a002270,1,10
250,a_a003994,A01,a003994,1,10
251,a_a007936,A03,a007936,0,10
252,a_a004171,A03,a004171,1,10
253,a_a018220,A03,a018220,0,11
254,a_a003692,A03,a003692,1,10
255,a_a012482,A01,a012482,2,10
256,a_a002604,A03,a002604,1,09
257,b_b013622,A03,b013622,0,10
258,a_a001702,A03,a001702,1,09
259,a_a017555,A03,a017555,0,11
260,a_a007414,A01,a007414,0,10
261,a_a000104,A01,a000104,2,08
262,a_a001296,A01,a001296,1,08
263,a_a011113,A01,a011113,2,10
264,a_a003345,A03,a003345,2,10
265,a_a014032,A03,a014032,2,10
266,a_a017667,A01,a017667,0,11
267,a_a013785,A03,a013785,1,10
268,a_a015114,A01,a015114,2,10
269,a_a000124,A01,a000124,2,08
270,a_a001447,A01,a001447,1,08
271,a_a005969,A03,a005969,1,10
272,a_a002209,A01,a002209,2,09
273,a_a004771,A03,a004771,2,10
274,a_a002668,A03,a002668,1,09
275,a_a007192,A03,a007192,0,10
276,a_a003309,A03,a003309,2,09
277,a_a014374,A03,a014374,1,10
278,a_a011873,A01,a011873,2,10
279,a_a007603,A02,a007603,0,10
280,a_a007267,A01,a007267,0,10
281,a_a003144,A01,a003144,2,10
282,a_a008052,A01,a008052,0,10
283,a_a001736,A03,a001736,1,09
284,a_a017889,A01,a017889,0,11
285,a_a000797,A03,a000797,1,08
286,a_a004637,A01,a004637,2,10
287,a_a004915,A03,a004915,2,10
288,a_a001492,A01,a001492,1,08
289,a_a009822,A03,a009822,2,10
290,a_a000898,A01,a000898,2,08
291,a_a003370,A03,a003370,1,09
292,a_a006463,A03,a006463,1,10
293,a_a014518,A03,a014518,1,10
294,a_a008580,A03,a008580,1,10
295,b_b012272,A01,b012272,1,11
296,a_a007144,A02,a007144,2,10
297,a_a010137,A01,a010137,1,10
298,a_a006575,A01,a006575,2,10
299,a_a017871,A03,a017871,0,11
300,a_a008115,A01,a008115,2,10
301,a_a018155,A01,a018155,0,11
302,a_a017959,A03,a017959,0,11
303,a_a008616,A03,a008616,1,11
304,a_a004611,A03,a004611,1,10
305,a_a004227,A01,a004227,2,10
306,a_a007929,A01,a007929,0,10
307,a_a009775,A03,a009775,1,10
308,a_a000260,A03,a000260,1,08
309,a_a014409,A03,a014409,1,11
310,a_a005215,A03,a005215,1,10
311,a_a007378,A01,a007378,0,10
312,a_a008446,A01,a008446,2,10
313,a_a001805,A01,a001805,1,09
314,a_a002378,A01,a002378,2,09
315,a_a006001,A03,a006001,0,10
316,a_a006545,A01,a006545,0,10
317,a_a002758,A01,a002758,2,09
318,a_a014894,A03,a014894,1,10
319,a_a005644,A03,a005644,0,10
320,a_a004970,A03,a004970,1,10
321,a_a002019,A01,a002019,2,09
322,a_a004288,A03,a004288,0,10
323,a_a000605,A03,a000605,1,08
324,a_a017822,A03,a017822,0,11
325,a_a018225,A03,a018225,0,11
326,a_a002530,A01,a002530,2,09
327,a_a007727,A03,a007727,1,10
328,a_a001931,A03,a001931,2,09
329,a_a005190,A03,a005190,0,10
330,a_a000975,A01,a000975,2,08
331,a_a000788,A01,a000788,2,08
332,b_b004636,A03,b004636,1,10
333,a_a004071,A01,a004071,2,09
334,a_a003399,A03,a003399,2,10
335,a_a007418,A03,a007418,0,10
336,a_a004501,A02,a004501,1,10
337,a_a003949,A03,a003949,1,10
338,a_a017805,A03,a017805,0,11
339,a_a007928,A03,a007928,0,10
340,a_a017812,A02,a017812,0,11
341,a_a006632,A03,a006632,1,10
342,a_a011091,A02,a011091,2,10
343,a_a005176,A03,a005176,0,10
344,a_a004868,A03,a004868,2,10
345,a_a001316,A01,a001316,2,08
346,a_a007240,A03,a007240,0,10
347,a_a007106,A02,a007106,1,10
348,a_a006985,A03,a006985,2,10
349,a_a011541,A03,a011541,1,10
350,a_a010436,A03,a010436,1,10
351,a_a009760,A01,a009760,2,10
352,a_a005701,A03,a005701,1,10
353,a_a000181,A01,a000181,2,08
354,a_a002034,A03,a002034,2,09
355,c_c008854,A01,c008854,0,11
356,a_a002105,A03,a002105,2,09
357,a_a008018,A01,a008018,0,10
358,a_a014715,A01,a014715,2,10
359,a_a001657,A03,a001657,1,09
360,a_a000265,A01,a000265,1,08
361,b_b009669,A03,b009669,2,10
362,a_a007234,A03,a007234,0,10
363,a_a017939,A03,a017939,0,11
364,b_b012022,A02,b012022,2,11
365,a_a014619,A01,a014619,2,10
366,a_a013865,A01,a013865,1,10
367,a_a010202,A03,a010202,1,10
368,a_a005366,A03,a005366,1,10
369,a_a000789,A01,a000789,2,08
370,a_a018236,A03,a018236,0,11
371,a_a008116,A01,a008116,2,10
372,a_a003435,A03,a003435,1,10
373,a_a006448,A03,a006448,1,10
374,a_a014214,A03,a014214,2,10
375,a_a000901,A03,a000901,1,08
376,a_a002468,A03,a002468,1,09
377,a_a002167,A01,a002167,2,09
378,a_a017689,A03,a017689,0,11
379,a_a017926,A01,a017926,0,11
380,a_a006143,A03,a006143,2,10
381,a_a006837,A03,a006837,1,10
382,a_a003621,A01,a003621,2,10
383,a_a003445,A01,a003445,2,10
384,a_a001573,A03,a001573,1,08
385,a_a006989,A02,a006989,1,10
386,a_a003798,A03,a003798,1,10
387,a_a018217,A01,a018217,0,11
388,a_a002011,A01,a002011,2,09
389,a_a004780,A03,a004780,1,10
390,a_a012102,A03,a012102,1,10
391,a_a005059,A01,a005059,2,10
392,a_a001271,A01,a001271,2,08
393,a_a000369,A03,a000369,1,08
394,a_a001778,A03,a001778,1,09
395,a_a005493,A03,a005493,1,10
396,a_a004788,A01,a004788,1,10
397,a_a003803,A03,a003803,1,10
398,a_a015340,A03,a015340,1,10
399,a_a017661,A03,a017661,0,11
400,a_a007655,A03,a007655,0,10
401,a_a005619,A03,a005619,0,10
402,a_a001070,A03,a001070,2,09
403,a_a003117,A03,a003117,1,10
404,a_a003510,A03,a003510,2,09
405,a_a008721,A03,a008721,1,10
406,a_a004279,A03,a004279,0,10
407,a_a006965,A03,a006965,2,10
408,a_a002008,A03,a002008,1,09
409,b_b011059,A03,b011059,0,11
410,a_a006808,A01,a006808,0,10
411,a_a018096,A03,a018096,0,11
412,a_a013936,A03,a013936,2,10
413,a_a009413,A03,a009413,1,10
414,a_a003709,A03,a003709,1,10
415,a_a003308,A03,a003308,1,10
416,a_a003546,A03,a003546,2,09
417,a_a015335,A01,a015335,2,10
418,a_a009439,A03,a009439,1,10
419,a_a001612,A03,a001612,2,09
420,b_b003330,A03,b003330,1,08
421,a_a000728,A01,a000728,1,09
422,a_a014688,A02,a014688,2,10
423,a_a008090,A01,a008090,2,10
424,a_a003068,A01,a003068,2,09
425,a_a009655,A03,a009655,1,10
426,a_a007602,A03,a007602,0,10
427,a_a005832,A02,a005832,1,10
428,a_a011212,A03,a011212,2,10
429,a_a001627,A01,a001627,2,09
430,a_a007280,A03,a007280,0,10
431,a_a006054,A03,a006054,1,10
432,a_a011248,A03,a011248,2,10
433,a_a018132,A03,a018132,0,11
434,a_a002841,A03,a002841,1,10
435,a_a003947,A03,a003947,2,10
436,a_a000221,A03,a000221,1,08
437,a_a018036,A01,a018036,0,11
438,a_a000884,A03,a000884,1,08
439,a_a003242,A01,a003242,2,10
440,a_a002202,A01,a002202,1,09
441,a_a005693,A01,a005693,1,10
442,a_a010415,A03,a010415,1,10
443,a_a001308,A03,a001308,1,09
444,a_a007127,A03,a007127,1,10
445,a_a000933,A03,a000933,2,08
446,a_a006280,A02,a006280,0,10
447,a_a008007,A03,a008007,0,10
448,a_a001509,A02,a001509,2,09
449,a_a009466,A03,a009466,1,11
450,a_a003374,A03,a003374,1,10
451,a_a011531,A03,a011531,1,10
452,a_a006401,A03,a006401,1,10
453,a_a006998,A03,a006998,2,10
454,a_a005677,A03,a005677,0,10
455,a_a000189,A03,a000189,2,08
456,a_a005417,A02,a005417,2,10
457,a_a009627,A01,a009627,1,10
458,a_a017753,A03,a017753,0,11
459,a_a004933,A03,a004933,1,10
460,a_a012194,A01,a012194,2,10
461,a_a002010,A02,a002010,1,09
462,a_a002585,A03,a002585,1,09
463,a_a011587,A03,a011587,1,10
464,a_a004208,A03,a004208,1,10
465,a_a013695,A01,a013695,2,10
466,a_a001898,A02,a001898,2,09
467,a_a011803,A01,a011803,2,10
468,a_a015319,A02,a015319,2,10
469,a_a005205,A01,a005205,0,10
470,a_a005135,A03,a005135,0,10
471,a_a010285,A03,a010285,2,10
472,a_a003487,A02,a003487,2,10
473,a_a000544,A03,a000544,2,08
474,a_a003291,A03,a003291,1,10
475,a_a007026,A03,a007026,1,10
476,a_a005492,A02,a005492,1,10
477,a_a017683,A03,a017683,0,11
478,a_a011190,A01,a011190,2,10
479,a_a000116,A01,a000116,2,08
480,a_a003124,A03,a003124,2,10
481,a_a007027,A03,a007027,2,10
482,a_a018049,A01,a018049,0,11
483,a_a010072,A01,a010072,1,10
484,a_a001978,A02,a001978,2,09
485,a_a002662,A01,a002662,2,10
486,a_a010456,A03,a010456,2,10
487,a_a017858,A03,a017858,0,11
488,a_a015373,A03,a015373,1,10
489,a_a011616,A03,a011616,1,10
490,a_a004305,A01,a004305,0,10
491,a_a018224,A03,a018224,0,11
492,a_a018116,A03,a018116,0,11
493,a_a000864,A03,a000864,1,08
494,a_a001464,A03,a001464,1,08
495,a_a004308,A03,a004308,0,10
496,b_b006538,A01,b006538,1,10
497,a_a010287,A01,a010287,2,10
498,a_a002640,A02,a002640,2,09
499,a_a004348,A03,a004348,2,09
500,a_a007079,A03,a007079,2,10
501,a_a018162,A02,a018162,0,11
502,a_a000097,A01,a000097,1,08
503,a_a000136,A01,a000136,2,08
504,a_a002666,A03,a002666,1,10
505,a_a001516,A03,a001516,1,08
506,a_a002192,A03,a002192,1,09
507,a_a000019,A02,a000019,2,08
508,a_a007205,A01,a007205,0,10
509,a_a017538,A03,a017538,0,11
510,a_a002425,A01,a002425,1,09
511,a_a011646,A03,a011646,1,10
512,a_a004008,A03,a004008,1,10
513,c_c005343,A01,c005343,0,10
514,a_a002494,A01,a002494,2,09
515,a_a001305,A03,a001305,1,09
516,a_a005285,A02,a005285,2,10
517,a_a003848,A01,a003848,2,10
518,a_a006590,A01,a006590,2,10
519,a_a000491,A01,a000491,1,08
520,a_a009411,A03,a009411,1,10
521,a_a001282,A03,a001282,1,08
522,a_a012173,A01,a012173,2,10
523,a_a006712,A03,a006712,1,10
524,a_a000051,A03,a000051,2,08
525,a_a004807,A03,a004807,1,10
526,a_a008049,A03,a008049,0,10
527,a_a001892,A01,a001892,1,09
528,a_a003320,A03,a003320,1,09
529,b_b006838,A03,b006838,1,10
530,a_a002205,A03,a002205,2,09
531,a_a006803,A03,a006803,2,10
532,a_a004547,A01,a004547,1,10
533,a_a012357,A01,a012357,2,10
534,a_a017991,A03,a017991,0,11
535,a_a001981,A01,a001981,1,09
536,a_a015346,A03,a015346,1,10
537,a_a001810,A01,a001810,1,09
538,a_a005748,A01,a005748,2,10
539,a_a014057,A03,a014057,1,10
540,a_a002165,A03,a002165,2,09
541,a_a017814,A01,a017814,0,11
542,a_a004088,A03,a004088,1,09
543,a_a017808,A03,a017808,0,11
544,a_a009766,A03,a009766,1,10
545,a_a014461,A01,a014461,2,10
546,a_a017844,A03,a017844,0,11
547,a_a010215,A03,a010215,2,10
548,a_a018011,A03,a018011,0,11
549,a_a010009,A01,a010009,2,10
550,a_a008060,A03,a008060,1,10
551,a_a000706,A01,a000706,2,08
552,a_a001199,A03,a001199,1,08
553,a_a000485,A02,a000485,2,08
554,a_a000212,A02,a000212,2,08
555,a_a005158,A03,a005158,0,10
556,a_a010127,A03,a010127,1,10
557,a_a001584,A03,a001584,2,08
558,a_a000050,A01,a000050,2,08
559,a_a003750,A03,a003750,2,10
560,a_a004696,A01,a004696,2,10
561,a_a015295,A03,a015295,1,10
562,a_a001483,A01,a001483,2,08
563,a_a001130,A03,a001130,1,08
564,a_a000982,A01,a000982,1,08
565,a_a001949,A01,a001949,2,09
566,a_a001216,A01,a001216,1,08
567,a_a003156,A03,a003156,1,10
568,a_a005986,A03,a005986,2,10
569,a_a007290,A03,a007290,0,10
570,a_a008044,A01,a008044,0,10
571,a_a001971,A01,a001971,2,09
572,a_a005956,A03,a005956,2,10
573,a_a005485,A03,a005485,1,10
574,a_a002091,A03,a002091,1,09
575,a_a000820,A03,a000820,1,08
576,a_a004420,A03,a004420,1,10
577,a_a002701,A03,a002701,1,10
578,b_b007021,A01,b007021,1,10
579,a_a001352,A01,a001352,2,08
580,a_a014301,A03,a014301,2,10
581,a_a018221,A03,a018221,0,11
582,a_a000978,A03,a000978,2,08
583,a_a005487,A03,a005487,1,10
584,a_a007180,A01,a007180,1,10
585,a_a006449,A02,a006449,1,10
586,a_a003694,A01,a003694,2,10
587,a_a017989,A03,a017989,0,11
588,a_a005643,A03,a005643,0,10
589,a_a005675,A03,a005675,0,10
590,a_a009740,A01,a009740,2,10
591,a_a001295,A03,a001295,1,08
592,a_a005994,A01,a005994,0,10
593,a_a005616,A01,a005616,0,10
594,a_a007333,A01,a007333,0,10
595,a_a001428,A03,a001428,1,09
596,a_a001699,A03,a001699,2,09
597,a_a005992,A03,a005992,0,10
598,a_a014856,A03,a014856,1,11
599,a_a006352,A03,a006352,1,10
600,a_a001350,A01,a001350,2,09
601,a_a004909,A03,a004909,1,10
602,a_a015837,A01,a015837,2,11
603,a_a001123,A03,a001123,1,09
604,a_a000506,A01,a000506,2,08
605,a_a002679,A03,a002679,1,09
606,a_a005962,A03,a005962,2,10
607,a_a012127,A01,a012127,2,11
608,d_d004639,A01,d004639,1,10
609,a_a001082,A03,a001082,1,08
610,a_a002713,A01,a002713,1,09
611,a_a000172,A01,a000172,2,08
612,a_a017687,A03,a017687,0,11
613,a_a010237,A03,a010237,1,10
614,a_a000824,A01,a000824,2,09
615,a_a006232,A03,a006232,1,10
616,a_a018002,A01,a018002,0,11
617,a_a013608,A02,a013608,1,10
618,a_a001421,A03,a001421,1,08
619,a_a007167,A03,a007167,2,10
620,a_a014835,A01,a014835,1,10
621,a_a012155,A03,a012155,1,10
622,a_a017831,A02,a017831,0,11
623,a_a007408,A01,a007408,0,10
624,a_a001079,A01,a001079,2,08
625,a_a000891,A03,a000891,1,08
626,a_a006457,A01,a006457,1,10
627,a_a007309,A03,a007309,0,10
628,a_a006557,A03,a006557,2,10
629,a_a001982,A01,a001982,2,09
630,a_a002756,A03,a002756,1,09
631,a_a017998,A01,a017998,0,11
632,a_a010010,A03,a010010,1,10
633,a_a001311,A03,a001311,2,08
634,a_a007609,A03,a007609,0,10
635,a_a017943,A02,a017943,0,11
636,a_a018126,A03,a018126,0,11
637,a_a014164,A03,a014164,1,10
638,a_a001608,A01,a001608,2,09
639,a_a002509,A03,a002509,2,09
640,a_a006835,A03,a006835,2,10
641,a_a009424,A02,a009424,2,10
642,a_a000520,A03,a000520,1,08
643,a_a006709,A03,a006709,1,10
644,a_a003430,A03,a003430,1,10
645,a_a006679,A01,a006679,2,10
646,a_a012198,A01,a012198,2,10
647,a_a018068,A03,a018068,0,11
648,a_a003658,A03,a003658,1,10
649,a_a002344,A03,a002344,1,10
650,a_a014920,A03,a014920,1,10
651,a_a002373,A01,a002373,2,10
652,a_a002895,A01,a002895,2,09
653,a_a004310,A01,a004310,0,09
654,a_a002196,A02,a002196,2,09
655,a_a006018,A03,a006018,0,10
656,a_a014657,A02,a014657,2,11
657,a_a002121,A01,a002121,2,09
658,a_a002417,A03,a002417,1,09
659,a_a003390,A03,a003390,1,10
660,a_a004211,A01,a004211,1,09
661,a_a001508,A03,a001508,2,09
662,a_a002567,A03,a002567,1,09
663,a_a010138,A01,a010138,2,10
664,a_a003006,A01,a003006,2,09
665,a_a003778,A03,a003778,2,10
666,a_a001957,A03,a001957,1,09
667,a_a017684,A03,a017684,0,11
668,a_a014724,A01,a014724,2,10
669,a_a001753,A01,a001753,2,09
670,a_a006822,A03,a006822,1,10
671,a_a006748,A01,a006748,2,10
672,a_a000174,A03,a000174,1,08
673,a_a017997,A03,a017997,0,11
674,a_a007272,A03,a007272,0,10
675,a_a006685,A02,a006685,1,10
676,a_a007102,A01,a007102,2,10
677,a_a017850,A03,a017850,0,11
678,a_a000565,A01,a000565,2,08
679,a_a002760,A03,a002760,1,09
680,a_a003825,A03,a003825,1,10
681,a_a003073,A03,a003073,1,09
682,a_a006290,A03,a006290,0,10
683,a_a003784,A03,a003784,2,10
684,a_a002211,A03,a002211,1,09
685,a_a017945,A03,a017945,0,11
686,a_a003576,A01,a003576,2,10
687,a_a013696,A03,a013696,1,10
688,a_a004862,A01,a004862,1,10
689,a_a006778,A03,a006778,1,10
690,a_a005424,A03,a005424,1,10
691,a_a000509,A03,a000509,2,08
692,a_a002727,A03,a002727,1,09
693,a_a005287,A03,a005287,1,10
694,a_a000215,A02,a000215,1,08
695,a_a001895,A03,a001895,2,09
696,a_a018189,A03,a018189,0,11
697,a_a001802,A01,a001802,1,09
698,a_a012494,A01,a012494,1,10
699,a_a004982,A01,a004982,2,10
700,a_a003297,A01,a003297,2,09
701,a_a018070,A03,a018070,0,11
702,a_a010192,A02,a010192,2,10
703,a_a007599,A03,a007599,0,10
704,a_a003181,A01,a003181,2,10
705,a_a000795,A01,a000795,2,08
706,a_a008211,A01,a008211,2,10
707,a_a001090,A01,a001090,2,08
708,a_a006938,A03,a006938,1,10
709,a_a012337,A02,a012337,1,10
710,a_a000058,A01,a000058,2,08
711,a_a002835,A03,a002835,1,09
712,a_a005698,A03,a005698,1,10
713,a_a002493,A01,a002493,2,09
714,a_a004937,A03,a004937,1,10
715,a_a001380,A03,a001380,2,09
716,a_a009924,A01,a009924,2,10
717,a_a006820,A01,a006820,2,10
718,a_a000373,A03,a000373,1,09
719,a_a007013,A03,a007013,1,10
720,a_a000593,A02,a000593,2,08
721,a_a005606,A03,a005606,0,10
722,a_a007595,A01,a007595,0,10
723,a_a006444,A01,a006444,2,10
724,a_a003257,A01,a003257,2,09
725,a_a007316,A01,a007316,0,10
726,a_a010431,A01,a010431,2,10
727,a_a006375,A03,a006375,1,10
728,a_a000266,A03,a000266,1,08
729,a_a001709,A03,a001709,1,09
730,a_a007919,A01,a007919,0,10
731,a_a005568,A01,a005568,1,10
732,a_a002880,A03,a002880,1,10
733,a_a005232,A03,a005232,1,10
