,TRAVELER_ID,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY,NUMBER_OF_PERSON,CHILDREN,PARENTS
159,a004807,2,1,6,3,6,7,3대 동반 여행(친척 포함),3.0,0.0,0.0
160,a006290,2,2,4,3,3,2,나홀로 여행,1.0,0.0,0.0
161,a006477,3,3,4,5,6,7,2인 여행(가족 외),2.0,0.0,0.0
162,a000276,1,2,4,7,2,4,자녀 동반 여행,3.0,1.0,0.0
163,a017884,4,2,4,1,3,3,2인 여행(가족 외),2.0,0.0,0.0
164,a004526,1,1,1,4,1,7,2인 여행(가족 외),2.0,0.0,0.0
165,a002239,7,7,1,2,1,3,나홀로 여행,1.0,0.0,0.0
166,a002099,4,6,6,6,6,1,나홀로 여행,1.0,0.0,0.0
167,a007336,5,4,2,3,3,6,2인 여행(가족 외),2.0,0.0,0.0
168,a005738,4,1,4,6,2,5,2인 여행(가족 외),2.0,0.0,0.0
169,b012272,1,4,3,3,5,3,나홀로 여행,1.0,0.0,0.0
170,a006620,4,3,5,3,5,3,자녀 동반 여행,3.0,1.0,0.0
171,a008702,2,1,6,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
172,a015373,4,2,4,4,2,6,자녀 동반 여행,3.0,1.0,0.0
173,a004815,3,2,3,2,7,1,2인 가족 여행,2.0,0.0,0.0
174,a007953,1,6,2,2,6,4,2인 여행(가족 외),2.0,0.0,0.0
175,a007764,2,3,5,1,3,7,나홀로 여행,1.0,0.0,0.0
176,a013994,6,4,5,5,5,5,나홀로 여행,1.0,0.0,0.0
177,a000513,3,1,5,2,3,5,자녀 동반 여행,3.0,1.0,0.0
178,a000362,1,2,4,2,1,6,3인 이상 여행(가족 외),3.0,0.0,0.0
179,a006133,3,5,6,3,6,6,자녀 동반 여행,3.0,1.0,0.0
180,a004963,2,1,4,4,4,1,나홀로 여행,1.0,0.0,0.0
181,a017950,4,6,3,4,4,3,나홀로 여행,1.0,0.0,0.0
182,a006025,4,6,3,6,2,5,나홀로 여행,1.0,0.0,0.0
183,a011423,4,1,5,6,7,6,2인 여행(가족 외),2.0,0.0,0.0
184,a012275,3,4,2,3,7,2,나홀로 여행,1.0,0.0,0.0
185,a015745,4,2,4,4,4,3,나홀로 여행,1.0,0.0,0.0
186,a013738,2,2,2,3,2,6,2인 여행(가족 외),2.0,0.0,0.0
187,a007960,4,2,6,2,2,5,나홀로 여행,1.0,0.0,0.0
188,a003406,4,2,4,4,2,2,3대 동반 여행(친척 포함),3.0,0.0,0.0
189,a002971,2,1,4,5,3,2,나홀로 여행,1.0,0.0,0.0
190,a001998,4,2,4,4,5,3,2인 여행(가족 외),2.0,0.0,0.0
191,a003291,4,1,4,3,5,4,부모 동반 여행,3.0,0.0,0.0
192,a006519,2,4,2,6,6,6,2인 여행(가족 외),2.0,0.0,0.0
193,a002054,2,4,2,4,4,6,2인 여행(가족 외),2.0,0.0,0.0
194,a013588,4,3,6,4,1,6,나홀로 여행,1.0,0.0,0.0
195,a007653,2,1,2,2,1,7,2인 여행(가족 외),2.0,0.0,0.0
196,a017979,4,3,1,4,1,7,2인 가족 여행,2.0,0.0,0.0
197,a004084,2,1,5,4,4,3,나홀로 여행,1.0,0.0,0.0
198,a007106,4,4,2,2,6,5,자녀 동반 여행,3.0,1.0,0.0
199,a002275,5,2,6,4,2,5,2인 여행(가족 외),2.0,0.0,0.0
200,a010574,4,4,2,2,6,2,2인 여행(가족 외),2.0,0.0,0.0
201,a002740,4,7,2,7,5,3,3대 동반 여행(친척 포함),3.0,0.0,0.0
202,a014688,7,1,7,1,7,1,나홀로 여행,1.0,0.0,0.0
203,a009411,2,6,3,2,6,7,3인 이상 여행(가족 외),3.0,0.0,0.0
204,a009683,3,3,2,3,5,4,2인 여행(가족 외),2.0,0.0,0.0
205,a002674,4,3,4,3,6,5,자녀 동반 여행,3.0,1.0,0.0
206,a007603,6,1,5,7,2,7,2인 가족 여행,2.0,0.0,0.0
207,a006412,6,1,1,1,1,1,나홀로 여행,1.0,0.0,0.0
208,a011241,2,2,6,2,1,2,3인 이상 여행(가족 외),3.0,0.0,0.0
209,a006279,1,3,3,4,5,2,2인 여행(가족 외),2.0,0.0,0.0
210,a005399,4,1,6,4,1,4,자녀 동반 여행,3.0,1.0,0.0
211,a006636,1,1,6,2,2,2,2인 여행(가족 외),2.0,0.0,0.0
212,a004541,4,2,5,5,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
213,a002286,4,4,5,6,2,2,나홀로 여행,1.0,0.0,0.0
214,a002596,2,2,4,3,3,5,자녀 동반 여행,3.0,1.0,0.0
215,a000131,4,3,5,4,5,4,나홀로 여행,1.0,0.0,0.0
216,a001856,3,4,2,4,2,6,2인 가족 여행,2.0,0.0,0.0
217,a006351,1,1,1,1,7,1,2인 여행(가족 외),2.0,0.0,0.0
218,a000087,4,1,1,4,2,4,자녀 동반 여행,3.0,1.0,0.0
219,a003961,2,1,4,3,1,7,2인 여행(가족 외),2.0,0.0,0.0
220,a000341,6,2,1,1,6,6,나홀로 여행,1.0,0.0,0.0
221,a005179,6,3,6,2,7,7,자녀 동반 여행,3.0,1.0,0.0
222,a004818,5,3,3,3,2,4,3인 이상 여행(가족 외),3.0,0.0,0.0
223,a008108,1,1,1,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
224,a005258,4,5,6,6,6,6,2인 가족 여행,2.0,0.0,0.0
225,a007643,2,3,1,4,2,3,2인 여행(가족 외),2.0,0.0,0.0
226,a004599,1,5,3,3,7,6,2인 가족 여행,2.0,0.0,0.0
227,a007220,5,5,5,5,6,4,2인 여행(가족 외),2.0,0.0,0.0
228,a015619,6,4,6,6,7,7,2인 여행(가족 외),2.0,0.0,0.0
229,a002662,1,1,2,7,2,7,3대 동반 여행(친척 포함),3.0,0.0,0.0
230,c011761,2,2,2,2,5,4,나홀로 여행,1.0,0.0,0.0
231,a011321,2,1,2,2,1,3,3대 동반 여행(친척 포함),3.0,0.0,0.0
232,a008046,6,6,6,7,6,7,자녀 동반 여행,3.0,1.0,0.0
233,a002726,4,2,4,6,5,6,나홀로 여행,1.0,0.0,0.0
234,a017805,2,6,6,5,2,6,2인 여행(가족 외),2.0,0.0,0.0
235,a009732,2,3,1,7,7,1,2인 여행(가족 외),2.0,0.0,0.0
236,a001541,2,1,3,2,4,4,2인 가족 여행,2.0,0.0,0.0
237,a004309,3,2,5,4,5,6,나홀로 여행,1.0,0.0,0.0
238,a004683,1,3,2,5,5,5,자녀 동반 여행,3.0,1.0,0.0
239,a004727,2,5,2,2,6,3,3인 이상 여행(가족 외),3.0,0.0,0.0
240,a000832,2,6,2,2,2,3,나홀로 여행,1.0,0.0,0.0
241,a000212,4,4,5,2,6,4,나홀로 여행,1.0,0.0,0.0
242,a017655,5,1,3,5,3,6,2인 여행(가족 외),2.0,0.0,0.0
243,a009717,2,4,4,2,5,6,자녀 동반 여행,3.0,1.0,0.0
244,a006463,3,4,2,6,6,2,3대 동반 여행(친척 포함),3.0,0.0,0.0
245,a010431,4,2,3,4,2,7,나홀로 여행,1.0,0.0,0.0
246,a000682,4,2,4,6,3,7,2인 여행(가족 외),2.0,0.0,0.0
247,a015018,7,1,1,1,7,7,나홀로 여행,1.0,0.0,0.0
248,b007694,3,3,6,5,5,7,자녀 동반 여행,3.0,1.0,0.0
249,a001323,1,1,4,3,6,3,3인 이상 여행(가족 외),3.0,0.0,0.0
250,a006581,5,3,3,6,2,6,나홀로 여행,1.0,0.0,0.0
251,a005568,2,2,4,5,3,5,2인 여행(가족 외),2.0,0.0,0.0
252,a000483,4,2,4,3,6,3,2인 여행(가족 외),2.0,0.0,0.0
253,a006201,1,4,4,3,1,7,나홀로 여행,1.0,0.0,0.0
254,a002260,2,3,4,3,3,6,2인 여행(가족 외),2.0,0.0,0.0
255,a014142,6,2,5,3,1,7,2인 여행(가족 외),2.0,0.0,0.0
256,a006406,1,1,3,3,6,1,나홀로 여행,1.0,0.0,0.0
257,a005864,2,1,1,3,6,1,2인 가족 여행,2.0,0.0,0.0
258,a001210,2,4,7,4,4,7,나홀로 여행,1.0,0.0,0.0
259,a005150,2,2,3,3,2,6,2인 여행(가족 외),2.0,0.0,0.0
260,a017687,1,4,1,4,4,4,2인 가족 여행,2.0,0.0,0.0
261,a002507,2,2,3,4,2,2,자녀 동반 여행,3.0,1.0,0.0
262,a001595,2,1,2,1,4,7,2인 가족 여행,2.0,0.0,0.0
263,a003072,1,2,2,1,7,5,나홀로 여행,1.0,0.0,0.0
264,a011190,7,1,1,7,7,7,2인 여행(가족 외),2.0,0.0,0.0
265,a004930,1,1,4,2,5,5,자녀 동반 여행,3.0,1.0,0.0
266,a000019,5,2,4,5,5,3,3인 이상 여행(가족 외),3.0,0.0,0.0
267,a001904,1,2,5,5,3,4,3인 이상 여행(가족 외),3.0,0.0,0.0
268,c011520,1,1,1,4,1,7,나홀로 여행,1.0,0.0,0.0
269,a007002,1,1,2,4,1,7,3인 이상 여행(가족 외),3.0,0.0,0.0
270,a001794,2,4,3,6,5,1,자녀 동반 여행,3.0,1.0,0.0
271,a002117,6,3,1,6,2,7,2인 여행(가족 외),2.0,0.0,0.0
272,a001899,1,7,1,1,7,1,나홀로 여행,1.0,0.0,0.0
273,a000407,5,3,5,5,5,3,나홀로 여행,1.0,0.0,0.0
274,a017996,2,2,4,3,6,6,3인 이상 여행(가족 외),3.0,0.0,0.0
275,a010533,3,4,5,5,3,2,나홀로 여행,1.0,0.0,0.0
276,a006815,3,5,3,5,3,5,2인 여행(가족 외),2.0,0.0,0.0
277,a002095,4,1,6,7,6,5,나홀로 여행,1.0,0.0,0.0
278,a002624,1,1,1,1,2,4,자녀 동반 여행,3.0,1.0,0.0
279,a006700,2,2,7,2,6,2,2인 여행(가족 외),2.0,0.0,0.0
280,a007887,4,5,6,4,7,5,나홀로 여행,1.0,0.0,0.0
281,a002251,2,3,2,2,5,5,나홀로 여행,1.0,0.0,0.0
282,a003288,6,6,2,2,6,3,나홀로 여행,1.0,0.0,0.0
283,a002810,1,1,2,6,1,7,나홀로 여행,1.0,0.0,0.0
284,a004312,4,1,2,2,1,4,2인 여행(가족 외),2.0,0.0,0.0
285,a008048,4,2,7,2,2,4,나홀로 여행,1.0,0.0,0.0
286,a008695,4,6,5,5,6,4,나홀로 여행,1.0,0.0,0.0
287,a007298,6,2,2,5,1,6,나홀로 여행,1.0,0.0,0.0
288,a000335,2,2,2,2,3,5,3인 이상 여행(가족 외),3.0,0.0,0.0
289,d009226,5,3,4,4,3,6,3대 동반 여행(친척 포함),3.0,0.0,0.0
290,a017947,4,2,4,6,4,6,나홀로 여행,1.0,0.0,0.0
291,a007258,1,1,1,1,1,3,2인 여행(가족 외),2.0,0.0,0.0
292,a005652,4,3,4,5,4,4,자녀 동반 여행,3.0,1.0,0.0
293,a017844,4,4,4,4,4,4,나홀로 여행,1.0,0.0,0.0
294,a005605,5,4,3,6,5,5,자녀 동반 여행,3.0,1.0,0.0
295,a015112,4,6,2,2,5,2,2인 가족 여행,2.0,0.0,0.0
296,a001056,5,1,5,7,7,7,나홀로 여행,1.0,0.0,0.0
297,a007035,3,5,3,5,5,3,2인 여행(가족 외),2.0,0.0,0.0
298,a008058,2,2,4,5,5,4,2인 여행(가족 외),2.0,0.0,0.0
299,a007584,4,2,3,5,2,6,2인 여행(가족 외),2.0,0.0,0.0
300,a007297,4,4,4,4,4,4,나홀로 여행,1.0,0.0,0.0
301,a010416,3,1,3,4,5,5,나홀로 여행,1.0,0.0,0.0
302,a002358,7,7,1,5,1,2,나홀로 여행,1.0,0.0,0.0
303,a001368,2,4,5,6,1,7,나홀로 여행,1.0,0.0,0.0
304,a005997,1,1,3,5,2,6,자녀 동반 여행,3.0,1.0,0.0
305,a000491,4,4,4,4,5,7,2인 가족 여행,2.0,0.0,0.0
306,c004837,3,4,2,3,6,5,2인 여행(가족 외),2.0,0.0,0.0
307,a018205,4,5,4,5,1,4,나홀로 여행,1.0,0.0,0.0
308,a002158,3,5,4,5,6,5,나홀로 여행,1.0,0.0,0.0
309,a012267,1,1,5,2,2,5,3대 동반 여행(친척 포함),3.0,0.0,0.0
310,a002571,1,4,2,4,5,3,자녀 동반 여행,3.0,1.0,0.0
311,a003657,2,4,4,2,2,6,3대 동반 여행(친척 포함),3.0,0.0,0.0
312,a006309,2,2,6,2,2,4,2인 여행(가족 외),2.0,0.0,0.0
313,a001725,4,2,5,6,1,6,2인 가족 여행,2.0,0.0,0.0
314,a006033,4,3,3,6,6,4,2인 가족 여행,2.0,0.0,0.0
315,a005161,3,3,6,3,5,5,자녀 동반 여행,3.0,1.0,0.0
316,a012512,2,3,4,4,5,5,3대 동반 여행(친척 포함),3.0,0.0,0.0
317,a000389,3,5,5,4,2,4,3인 이상 여행(가족 외),3.0,0.0,0.0
318,a001472,5,2,5,6,2,5,2인 여행(가족 외),2.0,0.0,0.0
319,a006336,1,6,2,3,5,1,나홀로 여행,1.0,0.0,0.0
320,a006065,2,6,4,5,7,6,나홀로 여행,1.0,0.0,0.0
321,a004771,2,6,1,3,1,2,나홀로 여행,1.0,0.0,0.0
322,a003621,7,1,1,7,6,7,나홀로 여행,1.0,0.0,0.0
323,a006288,2,3,3,2,3,5,나홀로 여행,1.0,0.0,0.0
324,a008086,2,6,2,6,2,4,3인 이상 여행(가족 외),3.0,0.0,0.0
325,a007866,1,1,1,3,2,3,나홀로 여행,1.0,0.0,0.0
326,a012198,5,3,4,4,6,1,3인 이상 여행(가족 외),3.0,0.0,0.0
327,a002441,1,1,1,1,7,1,나홀로 여행,1.0,0.0,0.0
328,a008107,6,2,4,1,7,5,3인 이상 여행(가족 외),3.0,0.0,0.0
329,a017815,1,6,2,5,3,5,2인 가족 여행,2.0,0.0,0.0
330,a017889,2,2,5,5,2,7,나홀로 여행,1.0,0.0,0.0
331,a002930,4,1,5,3,4,3,2인 여행(가족 외),2.0,0.0,0.0
332,a012165,7,2,4,6,2,4,2인 여행(가족 외),2.0,0.0,0.0
333,a006547,2,1,1,4,1,1,2인 가족 여행,2.0,0.0,0.0
334,a002301,2,2,2,1,5,4,나홀로 여행,1.0,0.0,0.0
335,a010948,1,1,7,7,1,7,2인 여행(가족 외),2.0,0.0,0.0
336,a009742,4,1,3,6,1,4,자녀 동반 여행,3.0,1.0,0.0
337,a002653,1,2,5,6,5,5,자녀 동반 여행,3.0,1.0,0.0
338,b009669,5,2,4,2,3,6,나홀로 여행,1.0,0.0,0.0
339,a006209,3,1,4,2,6,7,2인 여행(가족 외),2.0,0.0,0.0
340,a007280,2,3,6,6,5,7,자녀 동반 여행,3.0,1.0,0.0
341,a003212,4,4,4,4,4,6,2인 여행(가족 외),2.0,0.0,0.0
342,a005370,2,4,3,6,3,5,3대 동반 여행(친척 포함),3.0,0.0,0.0
343,a006616,1,1,4,2,2,7,3인 이상 여행(가족 외),3.0,0.0,0.0
344,a001474,2,2,2,4,6,6,자녀 동반 여행,3.0,1.0,0.0
345,b007922,5,5,3,5,4,4,나홀로 여행,1.0,0.0,0.0
346,a014333,4,6,4,6,1,5,나홀로 여행,1.0,0.0,0.0
347,a009700,4,2,3,5,3,5,2인 가족 여행,2.0,0.0,0.0
348,a010504,6,6,1,6,5,4,2인 여행(가족 외),2.0,0.0,0.0
349,a002282,2,2,6,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
350,a000655,3,2,5,3,6,5,3인 이상 여행(가족 외),3.0,0.0,0.0
351,a004862,2,2,4,4,6,2,2인 여행(가족 외),2.0,0.0,0.0
352,a008018,4,2,7,5,7,2,2인 여행(가족 외),2.0,0.0,0.0
353,a002233,4,4,2,4,4,1,자녀 동반 여행,3.0,1.0,0.0
354,a001575,4,1,4,3,4,6,3인 이상 여행(가족 외),3.0,0.0,0.0
355,a004341,7,1,1,7,7,7,2인 여행(가족 외),2.0,0.0,0.0
356,a006353,5,2,5,5,5,3,자녀 동반 여행,3.0,1.0,0.0
357,a005679,1,1,1,1,1,3,자녀 동반 여행,3.0,1.0,0.0
358,a003603,4,2,5,5,6,3,2인 여행(가족 외),2.0,0.0,0.0
359,a010276,3,2,2,5,6,2,2인 여행(가족 외),2.0,0.0,0.0
360,a006066,3,4,1,2,6,2,나홀로 여행,1.0,0.0,0.0
361,a005633,3,2,4,2,3,6,2인 여행(가족 외),2.0,0.0,0.0
362,a001337,4,3,5,5,4,5,2인 여행(가족 외),2.0,0.0,0.0
363,a018100,3,2,1,6,2,6,2인 가족 여행,2.0,0.0,0.0
364,a004274,2,1,4,2,2,7,2인 가족 여행,2.0,0.0,0.0
365,a006096,1,1,6,2,6,1,3인 이상 여행(가족 외),3.0,0.0,0.0
366,a006548,3,5,1,2,3,2,2인 여행(가족 외),2.0,0.0,0.0
367,b013622,3,3,3,6,3,5,3인 이상 여행(가족 외),3.0,0.0,0.0
368,a004301,6,1,2,3,3,3,2인 여행(가족 외),2.0,0.0,0.0
369,a013755,7,4,1,1,1,1,3인 이상 여행(가족 외),3.0,0.0,0.0
370,a001464,2,5,2,5,5,3,자녀 동반 여행,3.0,1.0,0.0
371,a000219,4,2,6,6,6,6,자녀 동반 여행,3.0,1.0,0.0
372,a001857,6,3,2,5,6,6,나홀로 여행,1.0,0.0,0.0
373,a014793,6,6,6,6,6,6,나홀로 여행,1.0,0.0,0.0
374,a006467,2,2,1,1,2,5,3대 동반 여행(친척 포함),3.0,0.0,0.0
375,a013881,6,2,6,3,1,6,나홀로 여행,1.0,0.0,0.0
376,d000562,1,1,2,6,7,7,나홀로 여행,1.0,0.0,0.0
377,a007403,2,4,2,4,2,4,자녀 동반 여행,3.0,1.0,0.0
378,a017669,7,7,1,1,1,7,나홀로 여행,1.0,0.0,0.0
379,a006004,2,3,2,5,2,2,나홀로 여행,1.0,0.0,0.0
380,a007344,4,1,1,2,1,7,3인 이상 여행(가족 외),3.0,0.0,0.0
381,a002612,3,3,3,5,3,5,자녀 동반 여행,3.0,1.0,0.0
382,a002497,2,2,2,2,4,3,3인 이상 여행(가족 외),3.0,0.0,0.0
383,a000800,3,1,2,6,3,6,2인 여행(가족 외),2.0,0.0,0.0
384,a006044,5,4,3,3,3,4,나홀로 여행,1.0,0.0,0.0
385,a018143,1,3,6,5,6,3,나홀로 여행,1.0,0.0,0.0
386,a007234,3,5,3,6,7,7,2인 여행(가족 외),2.0,0.0,0.0
387,c002983,2,2,3,4,3,4,자녀 동반 여행,3.0,1.0,0.0
388,a004284,6,4,2,4,3,2,자녀 동반 여행,3.0,1.0,0.0
389,a003224,5,2,3,3,5,3,나홀로 여행,1.0,0.0,0.0
390,a005188,1,1,1,1,1,4,나홀로 여행,1.0,0.0,0.0
391,a002002,6,4,3,4,1,6,나홀로 여행,1.0,0.0,0.0
392,a005631,2,1,1,7,2,7,2인 가족 여행,2.0,0.0,0.0
393,a001885,4,4,4,7,7,7,나홀로 여행,1.0,0.0,0.0
394,a006378,4,3,5,3,4,5,2인 여행(가족 외),2.0,0.0,0.0
395,a008173,1,1,1,1,7,1,나홀로 여행,1.0,0.0,0.0
396,a005205,2,4,4,5,6,4,부모 동반 여행,3.0,0.0,0.0
397,a002835,2,1,4,1,6,6,3인 이상 여행(가족 외),3.0,0.0,0.0
398,a002940,3,1,1,4,7,5,2인 여행(가족 외),2.0,0.0,0.0
399,a018009,3,6,1,6,2,6,나홀로 여행,1.0,0.0,0.0
400,a001452,2,6,7,4,2,6,나홀로 여행,1.0,0.0,0.0
401,a012289,2,3,3,6,2,6,2인 여행(가족 외),2.0,0.0,0.0
402,a001898,6,4,4,5,4,4,나홀로 여행,1.0,0.0,0.0
403,a008166,3,3,2,5,3,5,3인 이상 여행(가족 외),3.0,0.0,0.0
404,a000770,2,1,7,2,2,4,2인 여행(가족 외),2.0,0.0,0.0
405,a011577,6,6,4,4,4,6,2인 가족 여행,2.0,0.0,0.0
406,a001366,2,1,6,6,2,3,나홀로 여행,1.0,0.0,0.0
407,a008397,4,3,2,2,2,2,자녀 동반 여행,3.0,1.0,0.0
408,a003316,2,3,4,1,2,6,2인 가족 여행,2.0,0.0,0.0
409,a015272,2,3,4,5,1,3,2인 여행(가족 외),2.0,0.0,0.0
410,a007598,1,1,1,1,1,7,나홀로 여행,1.0,0.0,0.0
411,a015406,3,2,5,6,6,2,2인 여행(가족 외),2.0,0.0,0.0
412,a000784,1,1,7,6,2,5,부모 동반 여행,3.0,0.0,0.0
413,a000383,3,2,4,4,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
414,a000430,1,2,3,4,5,2,2인 여행(가족 외),2.0,0.0,0.0
415,a007347,5,6,5,3,4,5,나홀로 여행,1.0,0.0,0.0
416,a000231,2,3,3,5,5,3,3대 동반 여행(친척 포함),3.0,0.0,0.0
417,a017866,4,4,4,4,5,4,나홀로 여행,1.0,0.0,0.0
418,a005559,3,3,2,5,3,6,2인 여행(가족 외),2.0,0.0,0.0
419,a003230,6,2,6,4,3,6,나홀로 여행,1.0,0.0,0.0
420,a000975,4,3,4,4,3,4,2인 여행(가족 외),2.0,0.0,0.0
421,a003121,7,2,3,2,5,6,2인 여행(가족 외),2.0,0.0,0.0
422,a014724,5,3,4,3,2,5,나홀로 여행,1.0,0.0,0.0
423,a008659,2,2,4,4,7,6,2인 여행(가족 외),2.0,0.0,0.0
424,a007079,5,1,3,7,5,6,나홀로 여행,1.0,0.0,0.0
425,a002760,1,2,6,3,6,6,2인 여행(가족 외),2.0,0.0,0.0
426,a017665,4,5,6,5,4,5,나홀로 여행,1.0,0.0,0.0
427,a007655,3,3,3,3,3,5,나홀로 여행,1.0,0.0,0.0
428,a001415,4,2,3,4,2,4,자녀 동반 여행,3.0,1.0,0.0
429,a005678,2,2,2,6,6,7,2인 여행(가족 외),2.0,0.0,0.0
430,a001764,7,5,1,1,7,7,나홀로 여행,1.0,0.0,0.0
431,a007945,5,2,6,4,6,4,3인 이상 여행(가족 외),3.0,0.0,0.0
432,a000851,4,4,5,5,6,5,자녀 동반 여행,3.0,1.0,0.0
433,a014835,4,4,1,4,7,4,2인 여행(가족 외),2.0,0.0,0.0
434,a003046,4,4,1,5,6,6,2인 가족 여행,2.0,0.0,0.0
435,a007078,6,2,6,2,3,6,2인 여행(가족 외),2.0,0.0,0.0
436,a004612,1,1,7,6,6,7,2인 여행(가족 외),2.0,0.0,0.0
437,a008134,1,2,4,1,4,6,나홀로 여행,1.0,0.0,0.0
438,a009629,4,4,4,4,4,4,3인 이상 여행(가족 외),3.0,0.0,0.0
439,a006537,7,2,3,3,6,3,2인 여행(가족 외),2.0,0.0,0.0
440,a007406,4,1,3,2,2,6,나홀로 여행,1.0,0.0,0.0
441,a006424,3,4,3,3,2,2,나홀로 여행,1.0,0.0,0.0
442,a000165,1,2,1,3,6,6,2인 여행(가족 외),2.0,0.0,0.0
443,a002891,2,2,1,6,2,7,2인 가족 여행,2.0,0.0,0.0
444,a004269,6,6,2,6,6,6,자녀 동반 여행,3.0,1.0,0.0
445,a004100,4,3,2,5,5,6,나홀로 여행,1.0,0.0,0.0
446,a018132,2,2,4,4,1,3,2인 여행(가족 외),2.0,0.0,0.0
447,a004205,2,2,6,4,5,5,2인 여행(가족 외),2.0,0.0,0.0
448,a001293,7,4,6,4,5,5,3인 이상 여행(가족 외),3.0,0.0,0.0
449,a010370,4,5,4,4,4,4,자녀 동반 여행,3.0,1.0,0.0
450,a006987,5,1,5,4,1,5,나홀로 여행,1.0,0.0,0.0
451,a003753,4,1,3,2,6,5,2인 여행(가족 외),2.0,0.0,0.0
452,a006264,2,2,2,6,6,6,자녀 동반 여행,3.0,1.0,0.0
453,a001440,1,6,6,5,4,4,2인 여행(가족 외),2.0,0.0,0.0
454,a007364,6,1,6,6,1,7,2인 가족 여행,2.0,0.0,0.0
455,a004788,3,2,4,2,4,5,2인 여행(가족 외),2.0,0.0,0.0
456,a004679,3,4,2,3,5,1,자녀 동반 여행,3.0,1.0,0.0
457,a015688,4,2,6,5,6,6,나홀로 여행,1.0,0.0,0.0
458,a004255,4,1,4,6,1,5,자녀 동반 여행,3.0,1.0,0.0
459,a001861,5,7,1,1,1,5,나홀로 여행,1.0,0.0,0.0
460,a015650,3,2,6,5,1,6,2인 여행(가족 외),2.0,0.0,0.0
461,a002885,2,2,3,4,1,6,2인 가족 여행,2.0,0.0,0.0
462,a003380,1,1,4,1,3,5,나홀로 여행,1.0,0.0,0.0
463,a007196,2,2,4,5,5,5,자녀 동반 여행,3.0,1.0,0.0
464,a007784,1,2,1,4,1,6,나홀로 여행,1.0,0.0,0.0
465,a008211,5,2,2,7,7,1,나홀로 여행,1.0,0.0,0.0
466,a004305,6,2,2,4,5,2,나홀로 여행,1.0,0.0,0.0
467,a007337,1,1,7,6,7,6,2인 여행(가족 외),2.0,0.0,0.0
468,a006611,2,3,3,2,3,6,2인 여행(가족 외),2.0,0.0,0.0
469,a012433,2,3,5,3,1,7,2인 가족 여행,2.0,0.0,0.0
470,a002619,4,4,4,4,7,7,나홀로 여행,1.0,0.0,0.0
471,a017930,2,2,4,4,6,6,나홀로 여행,1.0,0.0,0.0
472,a011521,6,6,4,6,6,2,2인 가족 여행,2.0,0.0,0.0
473,a018152,5,2,6,5,2,5,3인 이상 여행(가족 외),3.0,0.0,0.0
474,a001835,2,2,1,2,2,4,나홀로 여행,1.0,0.0,0.0
475,a011212,3,2,5,5,6,6,2인 여행(가족 외),2.0,0.0,0.0
476,a017830,3,3,1,1,2,7,2인 여행(가족 외),2.0,0.0,0.0
477,a015333,3,3,3,4,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
478,a014920,6,3,5,5,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
479,a005626,1,1,4,7,1,4,3대 동반 여행(친척 포함),3.0,0.0,0.0
480,a007716,2,4,6,6,2,4,2인 여행(가족 외),2.0,0.0,0.0
481,a003364,3,2,5,5,2,6,자녀 동반 여행,3.0,1.0,0.0
482,a017848,3,3,3,3,6,6,나홀로 여행,1.0,0.0,0.0
483,a000290,2,2,2,2,6,7,3인 이상 여행(가족 외),3.0,0.0,0.0
484,a001881,7,1,2,7,2,7,나홀로 여행,1.0,0.0,0.0
485,a002960,2,2,6,4,4,4,나홀로 여행,1.0,0.0,0.0
486,a009437,1,4,1,3,1,6,2인 가족 여행,2.0,0.0,0.0
487,a002215,2,2,4,4,2,4,나홀로 여행,1.0,0.0,0.0
488,a005137,2,2,3,1,1,4,2인 여행(가족 외),2.0,0.0,0.0
489,a000563,1,1,1,4,1,4,3인 이상 여행(가족 외),3.0,0.0,0.0
490,a017977,1,4,4,3,6,5,자녀 동반 여행,3.0,1.0,0.0
491,a013587,1,4,4,4,4,4,나홀로 여행,1.0,0.0,0.0
492,a003201,1,1,1,7,1,3,2인 여행(가족 외),2.0,0.0,0.0
493,a000198,3,2,4,4,3,4,나홀로 여행,1.0,0.0,0.0
494,a005577,2,2,2,1,7,1,나홀로 여행,1.0,0.0,0.0
495,a005095,7,1,4,7,1,4,3인 이상 여행(가족 외),3.0,0.0,0.0
496,a006028,1,1,3,7,2,7,2인 여행(가족 외),2.0,0.0,0.0
497,a014163,2,2,5,2,4,6,2인 가족 여행,2.0,0.0,0.0
498,a003249,1,1,1,1,5,7,자녀 동반 여행,3.0,1.0,0.0
499,a006007,1,1,4,4,4,7,나홀로 여행,1.0,0.0,0.0
500,a006723,2,4,4,3,3,5,2인 여행(가족 외),2.0,0.0,0.0
501,a001453,2,3,3,3,5,6,나홀로 여행,1.0,0.0,0.0
502,a000215,1,3,6,2,3,7,나홀로 여행,1.0,0.0,0.0
503,a004382,6,2,3,3,5,4,2인 여행(가족 외),2.0,0.0,0.0
